prov,year,ind,ls,w,we,ws,wg,al
湖南省,2018,51,0,1,1,1,1,0
湖南省,2019,51,0,0,1,0,1,0
广东省,2007,46,0,0,0,0,0,1
广东省,2008,46,0,0,0,0,0,0
广东省,2011,46,0,0,0,0,0,0
广东省,2012,46,0,0,0,0,1,0
广东省,2013,46,0,0,0,1,0,0
广东省,2014,46,0,0,0,1,0,0
广东省,2015,46,0,0,0,1,0,0
广东省,2016,46,0,0,0,1,0,0
广东省,2018,46,0,0,0,0,0,0
广东省,2019,46,0,0,0,0,0,0
广东省,2020,46,0,0,1,0,0,0
广东省,2021,46,0,0,1,1,0,0
广东省,2022,46,0,0,1,1,0,1
上海市,2010,36,0,0,0,1,0,0
上海市,2011,36,0,0,0,0,0,0
上海市,2012,36,0,0,0,0,0,0
上海市,2014,36,0,0,0,0,0,1
上海市,2015,36,0,0,0,0,0,0
上海市,2016,36,0,0,0,0,0,0
上海市,2017,36,0,0,0,0,0,1
上海市,2018,36,0,0,0,0,0,0
上海市,2019,36,0,0,0,0,0,1
上海市,2022,36,0,0,0,0,0,0
江苏省,2009,45,0,0,0,1,1,0
江苏省,2011,45,0,1,1,1,1,0
江苏省,2012,45,1,1,1,1,1,1
江苏省,2013,45,0,0,1,1,0,0
江苏省,2014,45,0,0,0,1,1,0
江苏省,2015,45,0,0,1,0,1,0
江苏省,2016,45,0,0,1,1,0,0
江苏省,2017,45,0,1,1,1,1,0
江苏省,2018,45,0,1,1,1,1,0
江苏省,2019,45,0,1,1,1,1,0
江苏省,2020,45,0,1,1,1,1,0
江苏省,2022,45,0,0,1,0,1,0
广西壮族自治区,2020,58,0,0,1,0,0,0
广西壮族自治区,2022,58,1,1,1,1,1,1
广东省,2008,45,0,0,0,1,1,1
广东省,2013,45,0,0,1,0,1,0
广东省,2014,45,0,0,1,0,1,0
广东省,2015,45,0,0,0,0,1,0
广东省,2016,45,0,0,0,0,1,0
广东省,2017,45,0,0,0,0,1,1
广东省,2018,45,0,0,0,0,1,1
广东省,2019,45,0,0,0,0,1,0
广东省,2020,45,0,0,0,0,1,0
广东省,2021,45,0,0,0,0,1,0
广东省,2022,45,0,0,0,0,1,0
浙江省,2022,28,0,0,1,0,0,1
福建省,2007,55,0,0,1,0,1,1
福建省,2012,25,0,0,0,0,1,1
福建省,2013,25,0,0,0,0,1,1
福建省,2014,25,0,0,0,0,1,1
福建省,2015,42,0,0,1,1,0,0
福建省,2018,42,0,0,0,1,0,0
福建省,2019,42,0,0,0,0,0,0
福建省,2020,42,1,1,1,1,1,1
广西壮族自治区,2009,40,0,1,1,1,1,0
广西壮族自治区,2011,40,0,1,1,1,1,0
江西省,2016,19,0,0,1,1,0,1
江西省,2017,19,0,0,1,1,0,1
江西省,2019,19,0,0,1,1,0,0
江西省,2020,19,0,0,1,1,0,0
江西省,2021,19,0,0,1,1,0,0
上海市,2015,62,0,0,0,1,0,0
上海市,2016,62,0,0,1,0,0,1
上海市,2017,62,0,0,1,0,0,1
上海市,2018,62,0,0,0,0,1,0
上海市,2019,62,0,0,1,0,0,0
上海市,2020,62,0,0,0,0,0,0
上海市,2021,62,0,0,0,0,0,0
河南省,2009,46,0,0,0,1,0,0
河南省,2010,46,0,0,1,1,0,0
河南省,2011,46,0,0,1,1,0,0
河南省,2012,46,0,1,1,1,1,0
河南省,2013,46,0,0,1,0,1,0
河南省,2015,46,0,0,1,0,0,0
河南省,2016,46,0,0,1,0,1,0
河南省,2017,46,0,0,0,1,1,0
河南省,2018,46,0,0,0,0,0,0
河南省,2019,46,0,0,0,0,1,0
河南省,2021,46,0,0,0,0,0,0
广东省,2008,19,1,1,1,1,1,1
广东省,2011,19,0,0,1,1,0,0
广东省,2012,19,0,0,1,1,0,0
广东省,2022,46,0,1,1,1,1,0
上海市,2020,19,0,0,0,0,1,0
上海市,2021,19,0,0,0,0,0,0
上海市,2022,19,0,0,0,0,0,1
北京市,2007,10,0,1,1,1,1,0
广东省,2022,68,0,0,1,0,1,0
河南省,2012,46,0,0,1,1,0,0
河南省,2013,46,0,0,1,1,0,0
河南省,2014,46,0,0,1,0,1,0
河南省,2015,46,0,1,1,1,1,0
河南省,2016,46,0,1,1,1,1,0
河南省,2018,46,0,0,1,0,1,0
河南省,2019,46,0,1,1,1,1,0
河南省,2020,46,0,0,1,0,0,0
河南省,2021,46,0,0,1,1,0,0
四川省,2021,7,0,0,0,0,1,1
四川省,2022,7,0,0,0,0,1,1
新疆维吾尔自治区,2008,19,0,0,0,0,0,0
新疆维吾尔自治区,2009,19,0,0,0,1,0,0
新疆维吾尔自治区,2011,19,0,0,0,1,0,0
新疆维吾尔自治区,2012,27,0,0,0,1,0,1
新疆维吾尔自治区,2014,27,0,0,0,1,1,0
新疆维吾尔自治区,2015,27,0,0,0,1,1,0
新疆维吾尔自治区,2018,27,0,0,1,1,0,0
新疆维吾尔自治区,2020,27,0,1,1,1,1,0
新疆维吾尔自治区,2021,27,0,1,1,1,1,0
新疆维吾尔自治区,2022,27,0,0,1,0,1,0
浙江省,2009,35,0,0,0,0,1,0
浙江省,2010,35,0,0,0,0,1,0
浙江省,2011,35,0,0,0,1,1,0
浙江省,2012,35,0,0,0,1,1,1
浙江省,2013,35,0,0,0,1,0,1
浙江省,2014,35,0,0,0,0,1,1
浙江省,2016,35,0,0,0,0,1,0
浙江省,2018,35,0,0,0,0,1,0
浙江省,2019,35,0,0,0,0,1,1
浙江省,2020,35,0,0,1,0,1,0
浙江省,2021,35,0,0,1,0,1,1
辽宁省,2021,70,0,0,1,0,0,1
辽宁省,2022,70,0,0,1,0,0,0
浙江省,2019,11,0,0,1,0,1,0
浙江省,2021,11,0,0,1,0,0,0
广东省,2016,19,0,0,1,0,1,0
广东省,2017,19,0,0,1,0,1,0
广东省,2018,19,0,1,1,1,1,0
广东省,2019,19,0,1,1,1,1,0
广东省,2020,39,0,1,1,1,1,0
广东省,2021,39,0,1,1,1,1,0
广东省,2022,39,0,0,1,1,0,0
河南省,2008,23,1,1,1,1,1,1
河南省,2009,23,0,1,1,1,1,0
河南省,2010,23,0,0,1,0,1,0
河南省,2011,23,0,1,1,1,1,0
河南省,2012,23,0,1,1,1,1,0
河南省,2013,23,0,1,1,1,1,0
河南省,2014,23,1,1,1,1,1,1
河南省,2015,23,0,1,1,1,1,0
福建省,2007,46,0,0,0,1,0,1
福建省,2008,46,0,0,1,0,0,1
福建省,2010,46,0,0,0,0,1,1
福建省,2011,46,0,0,0,0,1,0
福建省,2012,46,0,0,0,0,0,0
福建省,2013,46,0,0,0,0,1,0
福建省,2014,46,0,0,0,0,1,0
福建省,2015,46,0,0,0,0,1,0
福建省,2016,46,0,0,0,0,1,0
福建省,2017,46,0,0,1,0,1,1
福建省,2018,46,0,0,1,0,1,0
福建省,2019,46,1,1,1,1,1,1
福建省,2020,46,0,1,1,1,1,0
福建省,2021,46,0,1,1,1,1,0
浙江省,2008,37,1,1,1,1,1,1
浙江省,2012,37,1,1,1,1,1,1
浙江省,2013,37,0,1,1,1,1,0
浙江省,2014,37,1,1,1,1,1,1
河南省,2021,36,0,0,1,0,1,0
安徽省,2021,45,0,0,0,1,0,0
福建省,2008,61,1,1,1,1,1,1
福建省,2009,61,1,1,1,1,1,1
福建省,2010,61,0,1,1,1,1,0
福建省,2011,61,0,0,1,1,0,1
福建省,2012,61,1,1,1,1,1,1
福建省,2013,61,0,0,0,1,1,1
福建省,2014,61,1,1,1,1,1,1
福建省,2015,61,0,1,1,1,1,0
福建省,2016,61,0,1,1,1,1,0
福建省,2017,61,0,0,1,1,0,0
福建省,2018,61,0,0,1,0,0,0
福建省,2020,61,0,0,1,0,0,0
福建省,2021,61,0,0,1,0,1,0
福建省,2022,61,1,1,1,1,1,1
安徽省,2008,39,0,0,0,0,1,1
安徽省,2009,39,0,0,1,0,1,1
安徽省,2011,39,0,0,0,1,0,1
安徽省,2012,39,0,0,0,1,0,0
安徽省,2013,39,0,0,0,1,0,0
安徽省,2014,39,0,0,1,1,0,0
安徽省,2015,39,0,1,1,1,1,0
安徽省,2016,39,0,0,1,1,0,0
安徽省,2017,39,0,0,1,1,0,0
安徽省,2018,39,0,0,1,1,0,0
安徽省,2019,39,0,0,1,1,0,0
安徽省,2020,39,0,0,0,1,0,1
安徽省,2021,39,0,0,0,1,1,0
安徽省,2022,39,0,0,0,1,1,0
广东省,2008,36,0,0,1,1,0,1
广东省,2009,36,0,0,1,0,1,1
广东省,2010,36,0,0,1,0,1,1
广东省,2011,36,0,0,1,0,0,1
广东省,2012,36,0,0,1,1,0,1
广东省,2013,36,0,0,1,0,0,1
广东省,2014,36,0,0,1,0,0,1
广东省,2015,36,0,0,1,0,1,1
广东省,2016,36,0,0,1,1,0,1
广东省,2017,36,0,0,1,1,0,1
广东省,2018,36,0,0,1,1,0,1
广东省,2019,36,0,0,1,1,0,1
广东省,2020,36,0,0,1,1,0,1
广东省,2021,36,0,0,1,1,0,0
广东省,2022,36,0,0,1,1,0,1
山东省,2008,5,1,1,1,1,1,1
浙江省,2008,46,1,1,1,1,1,1
浙江省,2012,46,0,0,0,0,1,0
浙江省,2013,46,0,0,0,0,1,1
浙江省,2014,46,0,0,0,0,1,1
浙江省,2015,46,0,0,1,0,1,1
浙江省,2016,46,0,0,0,0,1,1
浙江省,2017,46,0,0,0,0,0,0
浙江省,2018,46,0,0,0,0,0,0
浙江省,2019,46,0,0,0,0,0,0
浙江省,2020,46,0,0,0,0,0,0
浙江省,2021,46,0,0,0,0,0,0
浙江省,2022,46,0,0,0,0,0,0
山东省,2008,35,0,0,0,0,1,1
广东省,2021,73,0,1,1,1,1,0
广东省,2022,73,0,1,1,1,1,0
四川省,2021,35,0,0,1,1,0,0
山东省,2011,46,0,0,1,1,0,0
山东省,2012,46,0,0,1,1,0,1
山东省,2013,46,0,0,1,1,0,0
山东省,2014,46,0,0,1,1,0,0
山东省,2015,46,0,0,1,1,0,0
山东省,2016,46,0,0,1,1,0,1
山东省,2018,46,0,0,1,1,0,0
山东省,2019,46,0,0,1,1,0,1
山东省,2020,46,0,0,1,1,0,1
山东省,2021,46,0,0,0,1,0,1
山东省,2022,46,0,0,1,1,0,1
广东省,2021,37,0,0,0,0,1,1
广东省,2022,37,1,1,1,1,1,1
浙江省,2008,66,0,0,0,0,0,1
浙江省,2009,66,0,0,0,0,1,0
浙江省,2010,66,1,1,1,1,1,1
浙江省,2011,66,0,1,1,1,1,0
浙江省,2012,66,0,0,1,1,0,1
浙江省,2013,66,1,1,1,1,1,1
浙江省,2014,66,1,1,1,1,1,1
浙江省,2016,66,0,0,1,0,1,1
浙江省,2017,66,0,0,1,0,1,0
浙江省,2018,66,0,0,1,0,1,0
浙江省,2019,66,0,0,1,0,1,0
浙江省,2020,66,0,0,0,0,1,0
浙江省,2021,66,0,0,0,0,1,0
浙江省,2022,66,0,0,0,0,1,1
四川省,2008,45,1,1,1,1,1,1
四川省,2010,45,0,0,0,1,0,0
四川省,2012,45,0,0,0,0,1,0
四川省,2013,45,0,0,0,0,1,0
四川省,2014,45,0,0,0,1,1,0
四川省,2015,45,0,0,0,0,1,0
四川省,2016,45,0,0,1,1,0,0
四川省,2017,45,0,0,1,1,0,0
四川省,2018,45,0,0,1,1,0,0
四川省,2019,45,0,0,1,1,0,0
四川省,2020,45,0,0,1,1,0,0
四川省,2021,45,0,0,1,1,0,0
广东省,2008,19,0,0,0,1,1,1
广东省,2009,19,0,0,1,1,0,0
广东省,2011,19,0,0,1,1,0,0
广东省,2012,19,0,0,1,1,0,1
广东省,2013,19,0,0,1,0,0,0
广东省,2014,19,0,0,1,0,0,0
广东省,2015,19,0,0,1,0,0,1
广东省,2016,19,0,0,1,0,0,0
广东省,2017,19,0,1,1,1,1,0
广东省,2018,19,0,1,1,1,1,0
广东省,2019,19,0,0,1,0,1,0
广东省,2020,19,0,0,1,0,1,0
广东省,2021,19,0,0,1,0,1,0
广东省,2022,19,0,0,1,0,1,0
浙江省,2011,45,0,1,1,1,1,0
浙江省,2012,45,0,0,1,0,1,0
浙江省,2013,45,0,0,1,0,0,0
浙江省,2014,45,0,0,1,0,0,0
浙江省,2016,45,0,0,1,0,0,0
浙江省,2017,45,0,0,1,0,0,0
浙江省,2018,45,0,0,1,0,0,0
浙江省,2019,45,0,0,1,0,0,0
浙江省,2020,45,0,0,1,0,0,0
浙江省,2021,45,0,0,0,0,0,0
浙江省,2022,45,0,0,1,1,0,0
上海市,2016,58,0,0,1,0,1,0
上海市,2017,58,0,0,1,0,1,1
上海市,2018,58,0,0,1,0,1,1
上海市,2019,58,0,0,1,0,1,1
上海市,2020,58,0,0,1,0,1,1
上海市,2021,58,1,1,1,1,1,1
上海市,2022,58,0,0,1,0,1,0
四川省,2008,39,0,0,0,1,0,1
四川省,2009,39,0,0,0,1,0,0
江苏省,2008,78,0,1,1,1,1,0
江苏省,2009,78,0,0,1,1,0,0
江苏省,2010,78,0,1,1,1,1,0
陕西省,2021,26,0,0,0,1,0,0
上海市,2008,68,0,1,1,1,1,0
上海市,2009,68,0,1,1,1,1,0
上海市,2011,68,0,0,0,0,1,0
上海市,2012,74,0,0,0,0,1,0
上海市,2013,74,0,0,0,0,1,0
上海市,2015,74,0,0,0,0,1,0
上海市,2016,74,0,0,0,0,0,1
上海市,2017,74,0,0,0,0,0,0
上海市,2022,74,0,0,0,0,0,0
北京市,2012,36,0,0,0,1,0,0
北京市,2013,36,0,0,0,1,0,0
北京市,2014,36,0,0,0,1,0,0
北京市,2015,36,0,0,0,1,0,0
北京市,2016,36,0,0,0,1,0,0
北京市,2018,36,0,0,0,1,0,0
北京市,2019,36,0,0,0,1,0,1
四川省,2008,70,1,1,1,1,1,1
浙江省,2015,39,0,0,0,0,1,1
浙江省,2016,39,0,0,0,0,1,0
湖北省,2011,46,0,0,1,0,1,0
湖北省,2012,46,0,0,1,0,1,0
湖北省,2013,46,0,0,1,0,1,0
湖北省,2014,46,0,0,1,0,1,0
湖北省,2015,46,0,0,0,0,1,0
湖北省,2016,46,0,0,0,0,1,0
湖北省,2017,46,0,0,0,0,1,0
湖北省,2018,46,0,0,0,0,1,0
湖北省,2019,46,0,0,0,1,1,1
湖北省,2020,46,0,0,1,0,0,1
湖北省,2022,46,0,0,0,1,0,0
广东省,2022,66,0,0,1,0,1,1
山东省,2011,23,0,0,0,0,1,0
山东省,2012,1,0,0,0,0,1,0
山东省,2013,1,0,0,0,0,1,0
山东省,2014,1,0,0,0,0,1,0
山东省,2015,1,0,0,0,0,1,0
山东省,2016,1,0,0,0,0,1,0
山东省,2017,1,0,0,0,0,1,1
山东省,2018,1,0,0,0,0,1,0
山东省,2019,1,0,0,0,0,1,0
山东省,2020,1,0,0,0,0,1,1
西藏自治区,2009,58,0,0,1,1,0,0
西藏自治区,2010,58,0,0,0,0,0,0
西藏自治区,2011,58,0,0,1,1,0,0
西藏自治区,2012,58,0,0,0,0,0,0
西藏自治区,2013,58,0,0,1,0,0,1
西藏自治区,2014,58,0,0,1,0,0,0
西藏自治区,2015,58,0,0,1,0,0,0
西藏自治区,2016,58,0,0,1,0,0,0
西藏自治区,2017,58,0,0,1,1,0,0
西藏自治区,2018,58,0,0,1,1,0,0
西藏自治区,2019,58,0,0,0,0,0,0
西藏自治区,2020,58,0,0,0,1,0,0
西藏自治区,2021,58,0,0,0,0,0,1
西藏自治区,2022,58,0,0,1,0,0,0
广东省,2014,48,0,0,0,1,1,0
广东省,2015,48,0,0,1,1,0,1
广东省,2016,48,0,0,1,1,0,0
广东省,2017,48,0,0,1,0,1,0
广东省,2018,48,0,0,0,0,0,0
广东省,2020,48,0,1,1,1,1,0
广东省,2021,48,1,1,1,1,1,1
广东省,2022,48,0,0,0,0,0,1
江苏省,2022,75,0,1,1,1,1,0
河南省,2012,46,0,1,1,1,1,0
河南省,2013,46,0,0,0,1,1,0
河南省,2014,46,0,0,0,0,1,0
河南省,2015,46,0,0,1,0,1,0
河南省,2016,46,0,0,1,0,1,0
河南省,2017,46,0,0,1,0,1,0
福建省,2009,5,1,1,1,1,1,1
福建省,2011,5,0,0,1,0,0,0
福建省,2012,5,0,0,1,1,0,1
福建省,2013,5,0,0,1,1,0,0
福建省,2014,5,0,0,1,0,1,1
福建省,2015,5,0,0,1,0,1,0
福建省,2016,5,0,1,1,1,1,0
福建省,2017,5,0,1,1,1,1,0
福建省,2018,5,0,0,1,0,1,1
福建省,2019,5,0,0,1,0,1,1
福建省,2020,5,0,0,1,0,1,1
福建省,2021,5,1,1,1,1,1,1
福建省,2022,5,0,1,1,1,1,0
福建省,2009,19,1,1,1,1,1,1
福建省,2011,19,1,1,1,1,1,1
福建省,2012,19,0,0,1,0,1,1
福建省,2013,19,1,1,1,1,1,1
福建省,2014,19,0,0,1,1,0,1
福建省,2015,19,0,1,1,1,1,0
福建省,2016,19,1,1,1,1,1,1
福建省,2017,19,0,1,1,1,1,0
福建省,2018,19,0,1,1,1,1,0
福建省,2019,19,0,0,1,0,1,0
福建省,2020,19,0,1,1,1,1,0
福建省,2021,19,0,1,1,1,1,0
福建省,2022,19,0,0,1,1,0,1
江苏省,2011,4,0,1,1,1,1,0
江苏省,2012,4,0,0,0,0,1,0
江苏省,2013,4,1,1,1,1,1,1
江苏省,2014,4,0,0,0,1,1,0
江苏省,2015,4,1,1,1,1,1,1
江苏省,2016,4,1,1,1,1,1,1
江苏省,2017,4,1,1,1,1,1,1
江苏省,2018,4,0,0,0,0,1,1
江苏省,2019,4,0,0,0,1,1,1
江苏省,2020,4,0,0,0,1,1,1
江苏省,2021,4,0,0,0,1,1,0
江苏省,2022,4,0,1,1,1,1,0
广东省,2021,1,0,0,0,1,0,0
江苏省,2019,42,0,0,1,1,0,0
江苏省,2020,42,0,0,1,0,0,0
广东省,2020,58,0,0,1,1,0,1
广东省,2021,58,0,0,1,1,0,1
广东省,2022,58,0,0,1,1,0,1
安徽省,2009,39,0,0,1,1,0,1
安徽省,2011,39,0,1,1,1,1,0
安徽省,2012,39,1,1,1,1,1,1
安徽省,2013,39,0,0,1,1,0,0
安徽省,2014,39,0,0,1,1,0,1
安徽省,2015,39,0,1,1,1,1,0
安徽省,2016,39,0,1,1,1,1,0
安徽省,2017,39,1,1,1,1,1,1
安徽省,2018,39,0,1,1,1,1,0
安徽省,2019,39,0,0,0,1,1,0
安徽省,2020,39,0,0,0,0,1,0
安徽省,2021,39,0,1,1,1,1,0
安徽省,2022,39,0,1,1,1,1,0
浙江省,2021,58,0,0,0,0,1,1
浙江省,2022,58,0,0,0,0,1,0
广东省,2011,51,0,0,0,0,1,0
广东省,2012,30,1,1,1,1,1,1
广东省,2013,30,1,1,1,1,1,1
广东省,2014,30,1,1,1,1,1,1
广东省,2018,30,0,1,1,1,1,0
广东省,2020,30,0,0,0,0,0,0
广东省,2022,30,0,0,1,1,0,0
浙江省,2013,14,0,1,1,1,1,0
浙江省,2014,14,0,1,1,1,1,0
浙江省,2015,14,0,1,1,1,1,0
广东省,2012,48,0,0,0,0,1,0
广东省,2013,48,0,0,1,0,1,0
广东省,2014,48,0,0,1,0,1,1
广东省,2015,48,0,0,1,0,1,0
广东省,2016,48,0,0,1,0,1,0
北京市,2022,19,1,1,1,1,1,1
安徽省,2016,49,0,0,0,1,1,0
广东省,2018,59,0,0,0,0,1,0
广东省,2019,59,0,0,0,1,1,0
山东省,2013,70,0,0,0,0,1,1
山东省,2014,70,0,0,0,0,0,0
山东省,2015,70,0,0,1,0,0,0
山东省,2016,70,0,0,1,0,0,1
山东省,2017,70,0,0,0,0,0,1
山东省,2018,70,0,0,1,0,1,1
山东省,2019,70,0,0,1,0,1,1
山东省,2020,70,0,0,1,0,1,0
山东省,2021,70,0,0,1,0,1,0
山东省,2022,70,0,0,1,0,1,1
江苏省,2011,47,0,0,1,1,0,0
江苏省,2013,27,0,1,1,1,1,0
江苏省,2021,27,0,1,1,1,1,0
江苏省,2022,27,0,1,1,1,1,0
北京市,2011,39,0,1,1,1,1,0
北京市,2012,39,0,0,0,0,0,0
北京市,2013,39,0,0,0,0,1,0
北京市,2014,39,0,0,0,0,0,0
北京市,2015,39,0,0,1,1,0,0
北京市,2016,39,0,0,1,1,0,0
北京市,2017,39,0,0,1,1,0,0
北京市,2018,39,0,0,0,1,0,1
北京市,2019,39,0,0,0,1,0,0
北京市,2022,39,0,1,1,1,1,0
北京市,2018,70,0,0,1,1,0,1
北京市,2019,70,0,0,1,1,0,0
北京市,2020,70,0,1,1,1,1,0
北京市,2021,70,0,0,1,1,0,0
北京市,2022,70,0,0,1,0,1,1
浙江省,2011,37,0,0,0,0,1,0
浙江省,2012,37,0,0,1,0,1,0
浙江省,2013,37,0,0,0,0,0,0
浙江省,2014,37,0,0,1,0,0,0
浙江省,2015,37,0,0,1,0,1,0
浙江省,2016,37,0,1,1,1,1,0
浙江省,2017,37,0,1,1,1,1,0
浙江省,2018,37,0,0,1,1,0,1
浙江省,2019,37,0,0,1,0,0,1
浙江省,2020,37,0,0,1,1,0,0
浙江省,2021,37,1,1,1,1,1,1
浙江省,2022,37,0,1,1,1,1,0
北京市,2022,39,0,0,0,0,0,0
浙江省,2014,6,0,0,1,0,0,0
浙江省,2020,6,0,0,0,0,0,0
浙江省,2022,6,0,0,0,0,0,0
江苏省,2020,46,0,0,0,1,1,0
江苏省,2022,46,0,0,1,1,0,1
北京市,2014,1,0,0,1,0,0,1
北京市,2015,1,0,0,1,1,0,1
北京市,2016,1,0,0,1,0,0,1
北京市,2017,1,0,0,1,0,1,1
北京市,2019,1,0,0,1,0,0,1
北京市,2020,1,0,0,0,1,0,0
北京市,2021,1,0,0,1,1,0,0
四川省,2022,45,0,1,1,1,1,0
广东省,2013,4,0,0,0,0,1,1
浙江省,2021,46,0,0,0,0,0,0
浙江省,2022,46,0,0,0,1,1,0
江苏省,2013,75,0,0,1,0,1,0
江苏省,2014,75,0,0,1,0,1,0
江苏省,2015,75,0,0,1,0,1,0
江苏省,2016,75,0,0,1,0,1,0
江苏省,2017,75,0,1,1,1,1,0
江苏省,2018,75,0,1,1,1,1,0
江苏省,2019,75,0,1,1,1,1,0
江苏省,2020,75,0,1,1,1,1,0
江苏省,2022,75,0,0,0,0,0,0
福建省,2010,46,0,0,0,1,1,0
福建省,2011,46,0,0,0,1,1,0
福建省,2012,46,0,1,1,1,1,0
福建省,2013,46,0,1,1,1,1,0
福建省,2014,46,0,1,1,1,1,0
福建省,2015,46,0,1,1,1,1,0
福建省,2016,46,0,1,1,1,1,0
福建省,2017,46,0,1,1,1,1,0
福建省,2018,46,1,1,1,1,1,1
福建省,2019,46,1,1,1,1,1,1
福建省,2020,46,1,1,1,1,1,1
福建省,2021,46,0,1,1,1,1,0
福建省,2022,46,0,1,1,1,1,0
北京市,2013,39,0,0,0,0,0,0
北京市,2014,39,0,0,0,0,0,0
北京市,2015,39,0,0,0,0,0,1
北京市,2016,39,0,0,1,1,0,0
北京市,2017,39,0,0,1,1,0,1
北京市,2018,39,0,0,0,1,0,0
北京市,2019,39,0,0,0,0,0,0
北京市,2021,39,0,0,0,0,0,0
北京市,2022,39,0,0,0,0,0,1
河南省,2017,45,0,1,1,1,1,0
河南省,2018,45,0,0,0,1,1,0
河南省,2019,45,0,0,0,1,1,0
河南省,2020,45,0,0,1,1,0,0
河南省,2021,45,0,0,1,1,0,0
北京市,2019,39,0,0,1,1,0,0
北京市,2020,39,0,0,1,1,0,0
湖北省,2020,46,0,0,0,0,1,1
湖北省,2021,46,0,0,0,0,1,0
湖北省,2022,46,0,0,0,0,1,0
浙江省,2012,46,0,0,1,0,1,0
浙江省,2013,46,0,0,1,0,1,1
浙江省,2015,46,0,0,1,0,1,1
浙江省,2016,46,0,0,0,0,0,0
浙江省,2017,46,0,0,0,1,0,0
浙江省,2018,46,0,0,0,0,0,1
浙江省,2019,46,0,0,0,0,1,1
浙江省,2020,46,0,0,0,0,1,0
浙江省,2021,46,0,0,0,1,1,0
浙江省,2022,46,0,1,1,1,1,0
广东省,2011,68,0,0,0,1,1,0
广东省,2012,68,0,0,0,0,1,0
广东省,2013,68,0,0,0,0,1,0
广东省,2014,68,0,0,0,1,1,0
广东省,2015,68,0,0,0,1,1,0
广东省,2016,68,0,0,0,1,1,0
广东省,2017,68,0,0,0,1,1,0
广东省,2018,68,0,0,0,1,1,0
广东省,2019,68,0,0,0,1,0,0
广东省,2020,68,0,0,0,0,0,1
广东省,2021,68,0,0,0,1,0,0
广东省,2022,68,0,0,0,0,0,1
广东省,2021,39,0,0,0,0,0,0
广东省,2022,39,0,0,0,0,0,0
四川省,2012,58,0,0,1,0,1,0
四川省,2013,58,0,0,1,0,1,0
四川省,2014,58,0,0,1,0,1,0
四川省,2015,58,0,0,1,0,1,0
四川省,2016,58,0,0,1,1,0,0
四川省,2017,58,0,0,0,1,0,0
四川省,2018,58,0,0,1,1,0,0
四川省,2019,58,0,0,1,1,0,0
四川省,2021,58,0,0,0,0,0,0
河南省,2012,70,0,0,1,0,1,1
河南省,2013,70,0,1,1,1,1,0
河南省,2014,70,0,1,1,1,1,0
河南省,2015,70,0,0,1,1,0,0
河南省,2019,54,0,0,0,1,1,1
河南省,2020,54,0,0,0,1,0,0
河南省,2021,54,0,0,0,1,1,0
河南省,2022,54,0,0,0,1,1,1
广东省,2011,6,0,0,0,0,0,0
广东省,2012,12,0,0,0,0,1,1
广东省,2013,12,0,0,0,0,1,0
广东省,2014,12,0,0,0,0,1,0
广东省,2015,12,0,0,0,0,0,1
广东省,2017,12,0,0,0,0,1,1
广东省,2018,12,0,0,0,0,1,1
河南省,2019,12,0,0,0,1,1,0
河南省,2020,12,0,0,0,0,0,0
河南省,2021,12,0,0,0,1,1,0
广东省,2022,46,0,0,0,1,0,0
江苏省,2011,27,0,0,1,1,0,0
江苏省,2012,27,0,1,1,1,1,0
江苏省,2013,27,0,1,1,1,1,0
江苏省,2014,27,0,1,1,1,1,0
江苏省,2015,27,0,1,1,1,1,0
江苏省,2016,27,0,1,1,1,1,0
江苏省,2017,27,0,1,1,1,1,0
江苏省,2018,27,0,1,1,1,1,0
江苏省,2019,27,0,1,1,1,1,0
江苏省,2020,27,0,1,1,1,1,0
江苏省,2021,27,0,1,1,1,1,0
江苏省,2022,27,0,0,1,0,1,1
广东省,2017,46,0,1,1,1,1,0
广东省,2018,46,0,0,1,0,1,1
广东省,2019,46,0,0,1,0,1,0
广东省,2020,46,0,0,0,0,1,0
上海市,2013,7,0,0,1,0,1,1
上海市,2014,7,0,0,1,0,1,1
上海市,2018,7,0,0,0,0,1,0
上海市,2020,7,1,1,1,1,1,1
上海市,2021,7,0,0,1,1,0,0
上海市,2022,7,0,0,1,1,0,1
广东省,2013,46,0,0,0,1,0,0
广东省,2015,46,0,0,0,0,0,0
广东省,2016,46,0,0,0,0,0,0
广东省,2017,46,0,0,0,1,0,0
广东省,2018,46,0,0,1,1,0,0
广东省,2019,46,0,0,1,1,0,0
广东省,2020,46,0,0,1,1,0,0
广东省,2021,46,0,0,1,0,0,0
广东省,2022,46,0,0,1,0,0,0
山东省,2021,5,0,1,1,1,1,0
山东省,2022,5,1,1,1,1,1,1
河北省,2020,19,0,0,0,0,0,0
河北省,2021,19,0,0,0,0,0,0
河北省,2022,19,0,0,1,0,0,0
江西省,2017,35,0,0,0,1,1,0
江西省,2018,35,0,0,1,1,0,0
江西省,2020,35,0,0,1,0,1,0
北京市,2012,78,0,0,1,0,1,0
北京市,2013,78,0,0,1,0,1,0
北京市,2014,78,0,0,0,0,1,0
北京市,2015,78,0,0,0,0,1,1
北京市,2016,78,0,0,0,0,1,1
北京市,2017,78,0,0,0,0,1,0
北京市,2018,78,0,0,0,0,1,1
北京市,2019,78,0,0,0,0,1,0
北京市,2020,78,0,0,0,0,1,0
北京市,2021,78,0,0,0,0,1,0
