year,trans_type,ttwa_cd,theta
2015,Sale,S22000071,3.036
2015,Sale,S22000074,2.031
2015,Sale,S22000085,3.167
2015,Sale,W22000003,1.083
2015,Sale,W22000009,2.56
2015,Sale,W22000015,2.639
2015,Sale,W22000021,2.809
2015,Sale,W22000022,2.502
2015,Sale,W22000024,1.647
2015,Sale,W22000026,1.793
2015,Sale,W22000028,2.186
2015,Sale,W22000029,1.842
2015,Sale,W22000031,1.874
2015,Sale,W22000032,1.383
2015,Sale,W22000034,1.509
2016,Rent,E30000004,1.357
2016,Rent,E30000018,1.349
2016,Rent,E30000029,1.32
2016,Rent,E30000046,1.265
2016,Rent,E30000054,1.454
2016,Rent,E30000061,1.572
2016,Rent,E30000070,1.085
2016,Rent,E30000076,1.619
2016,Rent,E30000093,1.095
2016,Rent,E30000108,1.328
2016,Rent,E30000124,1.637
2016,Rent,E30000135,1.315
2016,Rent,E30000159,0.948
2016,Rent,E30000160,1.355
2016,Rent,E30000162,1.082
2016,Rent,E30000164,1.6
2016,Rent,E30000165,1.6
2016,Rent,E30000166,2.084
2016,Rent,E30000167,1.325
2016,Rent,E30000168,1.683
2016,Rent,E30000169,1.338
2016,Rent,E30000170,1.028
2016,Rent,E30000171,1.393
2016,Rent,E30000173,0.902
2016,Rent,E30000174,1.244
2016,Rent,E30000175,1.383
2016,Rent,E30000179,1.381
2016,Rent,E30000180,1.25
2016,Rent,E30000182,1.298
2016,Rent,E30000183,0.77
2016,Rent,E30000184,1.07
2016,Rent,E30000186,1.557
2016,Rent,E30000187,0.869
2016,Rent,E30000188,1.724
2016,Rent,E30000189,1.001
2016,Rent,E30000190,1.135
2016,Rent,E30000191,1.298
2016,Rent,E30000192,1.624
2016,Rent,E30000193,1.511
2016,Rent,E30000195,1.316
2016,Rent,E30000196,1.161
2016,Rent,E30000197,1.017
2016,Rent,E30000198,1.685
2016,Rent,E30000199,0.798
2016,Rent,E30000200,1.039
2016,Rent,E30000201,0.668
2016,Rent,E30000202,1.404
2016,Rent,E30000203,0.826
2016,Rent,E30000204,1.347
2016,Rent,E30000205,1.027
2016,Rent,E30000206,1.161
2016,Rent,E30000208,1.72
2016,Rent,E30000209,1.008
2016,Rent,E30000210,1.664
2016,Rent,E30000211,1.975
2016,Rent,E30000212,1.609
2016,Rent,E30000215,0.799
2016,Rent,E30000216,1.36
2016,Rent,E30000218,1.179
2016,Rent,E30000219,1.266
2016,Rent,E30000220,1.14
2016,Rent,E30000221,1.334
2016,Rent,E30000222,1.354
2016,Rent,E30000224,1.417
2016,Rent,E30000225,1.526
2016,Rent,E30000226,1.048
2016,Rent,E30000228,1.195
2016,Rent,E30000229,1.136
2016,Rent,E30000230,1.368
2016,Rent,E30000231,1.234
2016,Rent,E30000233,1.347
2016,Rent,E30000234,0.836
2016,Rent,E30000237,1.48
2016,Rent,E30000239,1.714
2016,Rent,E30000240,1.007
2016,Rent,E30000241,1.408
2016,Rent,E30000242,1.715
2016,Rent,E30000243,2.079
2016,Rent,E30000244,1.503
2016,Rent,E30000245,0.744
2016,Rent,E30000247,1.547
2016,Rent,E30000248,1.696
2016,Rent,E30000249,1.349
2016,Rent,E30000250,1.104
2016,Rent,E30000253,0.901
2016,Rent,E30000254,1.151
2016,Rent,E30000255,1.269
2016,Rent,E30000256,1.032
2016,Rent,E30000257,1.134
2016,Rent,E30000260,1.217
2016,Rent,E30000261,1.091
2016,Rent,E30000262,1.452
2016,Rent,E30000264,1.481
2016,Rent,E30000266,0.994
2016,Rent,E30000267,0.893
2016,Rent,E30000268,1.523
2016,Rent,E30000271,1.26
2016,Rent,E30000272,1.333
2016,Rent,E30000273,1.197
2016,Rent,E30000275,0.971
2016,Rent,E30000276,1.226
2016,Rent,E30000278,1.047
2016,Rent,E30000279,1.162
2016,Rent,E30000280,1.363
2016,Rent,E30000281,1.092
2016,Rent,E30000283,1.188
2016,Rent,E30000284,1.539
2016,Rent,E30000285,1.344
2016,Rent,E30000287,1.79
2016,Rent,E30000288,1.141
2016,Rent,E30000289,1.042
2016,Rent,E30000291,0.86
2016,Rent,E30000292,1.111
2016,Rent,E30000294,1.155
2016,Rent,K01000005,1.089
2016,Rent,K01000011,1.443
2016,Rent,K01000013,1.25
2016,Rent,S22000047,1.361
2016,Rent,S22000051,2.026
2016,Rent,S22000054,1.936
2016,Rent,S22000055,1.655
2016,Rent,S22000056,1.454
2016,Rent,S22000057,1.448
2016,Rent,S22000059,2.095
2016,Rent,S22000060,1.109
2016,Rent,S22000061,1.501
2016,Rent,S22000063,2.46
2016,Rent,S22000065,2.377
2016,Rent,S22000068,1.613
2016,Rent,S22000069,1.876
2016,Rent,S22000070,2.136
2016,Rent,S22000071,1.759
2016,Rent,S22000074,1.473
2016,Rent,S22000085,1.742
2016,Rent,W22000003,0.712
2016,Rent,W22000009,2.0
2016,Rent,W22000015,1.1
2016,Rent,W22000021,1.559
2016,Rent,W22000022,1.332
2016,Rent,W22000024,0.774
2016,Rent,W22000026,2.166
2016,Rent,W22000028,0.865
2016,Rent,W22000029,1.396
2016,Rent,W22000031,2.065
2016,Rent,W22000032,0.762
2016,Rent,W22000034,2.298
2016,Sale,E30000004,2.337
2016,Sale,E30000018,2.113
2016,Sale,E30000029,2.291
2016,Sale,E30000046,2.151
2016,Sale,E30000054,1.89
2016,Sale,E30000061,2.204
2016,Sale,E30000070,2.011
2016,Sale,E30000076,1.705
2016,Sale,E30000093,1.831
2016,Sale,E30000108,2.479
2016,Sale,E30000124,2.185
2016,Sale,E30000135,2.2
2016,Sale,E30000159,2.368
2016,Sale,E30000160,2.568
2016,Sale,E30000162,2.607
2016,Sale,E30000164,3.438
2016,Sale,E30000165,2.737
2016,Sale,E30000166,3.324
2016,Sale,E30000167,2.954
2016,Sale,E30000168,1.917
2016,Sale,E30000169,3.546
2016,Sale,E30000170,1.634
2016,Sale,E30000171,1.961
2016,Sale,E30000173,1.611
2016,Sale,E30000174,1.611
2016,Sale,E30000175,2.985
2016,Sale,E30000179,2.977
2016,Sale,E30000180,2.929
2016,Sale,E30000182,1.915
2016,Sale,E30000183,1.929
2016,Sale,E30000184,2.341
2016,Sale,E30000186,2.821
2016,Sale,E30000187,1.868
2016,Sale,E30000188,2.999
2016,Sale,E30000189,2.986
2016,Sale,E30000190,1.965
2016,Sale,E30000191,1.802
2016,Sale,E30000192,1.954
2016,Sale,E30000193,2.714
2016,Sale,E30000195,3.049
2016,Sale,E30000196,2.562
2016,Sale,E30000197,2.221
2016,Sale,E30000198,2.864
2016,Sale,E30000199,1.578
2016,Sale,E30000200,2.234
2016,Sale,E30000201,1.63
2016,Sale,E30000202,3.082
2016,Sale,E30000203,1.52
2016,Sale,E30000204,1.988
2016,Sale,E30000205,1.965
2016,Sale,E30000206,2.299
2016,Sale,E30000208,1.996
2016,Sale,E30000209,1.83
2016,Sale,E30000210,2.461
2016,Sale,E30000211,1.903
2016,Sale,E30000212,2.75
2016,Sale,E30000215,1.418
2016,Sale,E30000216,2.88
2016,Sale,E30000218,2.692
2016,Sale,E30000219,2.239
2016,Sale,E30000220,1.727
2016,Sale,E30000221,2.01
2016,Sale,E30000222,2.126
2016,Sale,E30000224,2.087
2016,Sale,E30000225,2.704
2016,Sale,E30000226,1.882
2016,Sale,E30000228,2.683
2016,Sale,E30000229,3.021
2016,Sale,E30000230,2.597
2016,Sale,E30000231,2.323
2016,Sale,E30000233,2.341
2016,Sale,E30000234,3.498
2016,Sale,E30000237,2.974
2016,Sale,E30000239,3.212
2016,Sale,E30000240,1.804
2016,Sale,E30000241,2.087
2016,Sale,E30000242,2.945
2016,Sale,E30000243,3.454
2016,Sale,E30000244,3.654
2016,Sale,E30000245,1.694
2016,Sale,E30000247,2.467
2016,Sale,E30000248,2.676
2016,Sale,E30000249,2.977
2016,Sale,E30000250,2.277
2016,Sale,E30000253,2.045
2016,Sale,E30000254,2.27
2016,Sale,E30000255,1.551
2016,Sale,E30000256,2.919
2016,Sale,E30000257,3.086
2016,Sale,E30000260,1.813
2016,Sale,E30000261,2.51
2016,Sale,E30000262,2.153
2016,Sale,E30000264,2.744
2016,Sale,E30000266,3.355
2016,Sale,E30000267,2.655
2016,Sale,E30000268,2.767
2016,Sale,E30000271,1.782
2016,Sale,E30000272,3.182
2016,Sale,E30000273,2.001
2016,Sale,E30000275,1.77
2016,Sale,E30000276,2.528
2016,Sale,E30000278,1.589
2016,Sale,E30000279,2.157
2016,Sale,E30000280,2.35
2016,Sale,E30000281,2.557
2016,Sale,E30000283,1.71
2016,Sale,E30000284,2.052
2016,Sale,E30000285,1.753
2016,Sale,E30000287,2.8
2016,Sale,E30000288,2.305
2016,Sale,E30000289,2.55
2016,Sale,E30000291,1.78
2016,Sale,E30000292,2.177
2016,Sale,E30000294,2.33
2016,Sale,K01000005,2.428
2016,Sale,K01000011,2.518
2016,Sale,K01000013,2.711
2016,Sale,S22000035,3.324
2016,Sale,S22000047,1.764
2016,Sale,S22000051,3.651
2016,Sale,S22000054,4.999
2016,Sale,S22000055,3.614
2016,Sale,S22000056,3.306
2016,Sale,S22000057,3.119
2016,Sale,S22000059,3.349
2016,Sale,S22000060,3.4
2016,Sale,S22000061,4.113
2016,Sale,S22000063,3.556
2016,Sale,S22000065,7.767
2016,Sale,S22000068,4.348
2016,Sale,S22000069,4.745
2016,Sale,S22000070,3.747
2016,Sale,S22000071,4.151
2016,Sale,S22000074,2.98
2016,Sale,S22000085,4.248
2016,Sale,W22000003,1.315
2016,Sale,W22000009,3.156
2016,Sale,W22000015,3.145
2016,Sale,W22000021,2.646
2016,Sale,W22000022,3.14
2016,Sale,W22000024,2.343
2016,Sale,W22000026,2.147
2016,Sale,W22000028,2.58
2016,Sale,W22000029,2.489
2016,Sale,W22000031,2.409
2016,Sale,W22000032,1.617
2016,Sale,W22000034,2.154
2017,Rent,E30000004,1.4
2017,Rent,E30000018,1.568
2017,Rent,E30000029,1.447
2017,Rent,E30000046,1.556
2017,Rent,E30000054,1.195
2017,Rent,E30000061,1.367
2017,Rent,E30000070,1.382
2017,Rent,E30000076,2.333
2017,Rent,E30000093,1.095
2017,Rent,E30000108,1.088
2017,Rent,E30000124,1.338
2017,Rent,E30000135,1.444
2017,Rent,E30000159,1.248
2017,Rent,E30000160,1.337
2017,Rent,E30000162,1.692
2017,Rent,E30000164,1.722
2017,Rent,E30000165,2.643
2017,Rent,E30000166,1.919
2017,Rent,E30000167,1.467
2017,Rent,E30000168,2.158
2017,Rent,E30000169,1.889
2017,Rent,E30000170,1.208
2017,Rent,E30000171,1.756
2017,Rent,E30000173,0.804
2017,Rent,E30000174,0.702
2017,Rent,E30000175,1.829
2017,Rent,E30000179,2.065
2017,Rent,E30000180,2.074
2017,Rent,E30000182,1.596
2017,Rent,E30000183,1.109
2017,Rent,E30000184,1.533
2017,Rent,E30000186,2.234
2017,Rent,E30000187,1.505
2017,Rent,E30000188,1.952
2017,Rent,E30000189,1.522
2017,Rent,E30000190,1.228
2017,Rent,E30000191,1.364
2017,Rent,E30000192,1.429
2017,Rent,E30000193,1.622
2017,Rent,E30000195,1.609
2017,Rent,E30000196,1.357
2017,Rent,E30000197,1.242
2017,Rent,E30000198,1.762
2017,Rent,E30000199,0.974
2017,Rent,E30000200,1.243
2017,Rent,E30000201,0.869
2017,Rent,E30000202,1.515
2017,Rent,E30000203,1.155
2017,Rent,E30000204,1.448
2017,Rent,E30000205,1.147
2017,Rent,E30000206,1.595
2017,Rent,E30000208,2.014
2017,Rent,E30000209,1.056
2017,Rent,E30000210,1.457
2017,Rent,E30000211,1.986
2017,Rent,E30000212,1.879
2017,Rent,E30000215,0.839
2017,Rent,E30000216,1.699
2017,Rent,E30000218,1.27
2017,Rent,E30000219,1.437
2017,Rent,E30000220,1.427
2017,Rent,E30000221,1.537
2017,Rent,E30000222,1.496
2017,Rent,E30000224,1.425
2017,Rent,E30000225,1.526
2017,Rent,E30000226,1.095
2017,Rent,E30000228,1.776
2017,Rent,E30000229,1.982
2017,Rent,E30000230,1.618
2017,Rent,E30000231,1.496
2017,Rent,E30000233,1.963
2017,Rent,E30000234,1.574
2017,Rent,E30000237,1.569
2017,Rent,E30000239,2.333
2017,Rent,E30000240,1.104
2017,Rent,E30000241,1.649
2017,Rent,E30000242,1.575
2017,Rent,E30000243,1.938
2017,Rent,E30000244,1.902
2017,Rent,E30000245,1.125
2017,Rent,E30000247,1.546
2017,Rent,E30000248,2.142
2017,Rent,E30000249,1.938
2017,Rent,E30000250,1.797
2017,Rent,E30000253,1.226
2017,Rent,E30000254,1.326
2017,Rent,E30000255,1.644
2017,Rent,E30000256,1.63
2017,Rent,E30000257,1.579
2017,Rent,E30000260,1.739
2017,Rent,E30000261,1.844
2017,Rent,E30000262,1.647
2017,Rent,E30000264,1.525
2017,Rent,E30000266,1.441
2017,Rent,E30000267,1.322
2017,Rent,E30000268,1.74
2017,Rent,E30000271,1.219
2017,Rent,E30000272,1.627
2017,Rent,E30000273,1.427
2017,Rent,E30000275,1.221
2017,Rent,E30000276,1.506
2017,Rent,E30000278,1.178
2017,Rent,E30000279,1.14
2017,Rent,E30000280,1.449
2017,Rent,E30000281,1.343
2017,Rent,E30000283,1.264
2017,Rent,E30000284,1.833
2017,Rent,E30000285,1.433
2017,Rent,E30000287,1.863
2017,Rent,E30000288,1.293
2017,Rent,E30000289,1.504
2017,Rent,E30000291,0.895
2017,Rent,E30000292,1.306
2017,Rent,E30000294,1.935
2017,Rent,K01000005,1.308
2017,Rent,K01000011,1.955
2017,Rent,K01000013,1.624
2017,Rent,S22000047,2.067
2017,Rent,S22000051,2.442
2017,Rent,S22000054,2.191
2017,Rent,S22000055,2.223
2017,Rent,S22000056,1.789
2017,Rent,S22000057,1.491
2017,Rent,S22000059,3.53
2017,Rent,S22000060,0.904
2017,Rent,S22000061,2.211
2017,Rent,S22000063,2.524
2017,Rent,S22000065,3.722
2017,Rent,S22000068,1.906
2017,Rent,S22000069,2.363
2017,Rent,S22000070,2.123
2017,Rent,S22000071,2.119
2017,Rent,S22000074,1.496
2017,Rent,S22000085,1.614
2017,Rent,W22000003,0.846
2017,Rent,W22000009,1.328
2017,Rent,W22000015,1.381
2017,Rent,W22000021,1.625
2017,Rent,W22000022,1.219
2017,Rent,W22000024,1.199
2017,Rent,W22000026,2.674
2017,Rent,W22000028,0.99
2017,Rent,W22000029,1.457
2017,Rent,W22000031,2.779
2017,Rent,W22000032,1.217
2017,Rent,W22000034,2.583
2017,Sale,E30000004,2.736
2017,Sale,E30000018,2.615
2017,Sale,E30000029,2.67
2017,Sale,E30000046,2.259
2017,Sale,E30000054,2.191
2017,Sale,E30000061,2.068
2017,Sale,E30000070,2.449
2017,Sale,E30000076,1.936
2017,Sale,E30000093,2.081
2017,Sale,E30000108,2.528
2017,Sale,E30000124,2.239
2017,Sale,E30000135,2.372
2017,Sale,E30000159,2.224
2017,Sale,E30000160,2.987
2017,Sale,E30000162,2.891
2017,Sale,E30000164,2.701
2017,Sale,E30000165,2.882
2017,Sale,E30000166,2.966
2017,Sale,E30000167,3.163
2017,Sale,E30000168,2.26
2017,Sale,E30000169,3.974
2017,Sale,E30000170,2.02
2017,Sale,E30000171,2.145
2017,Sale,E30000173,1.621
2017,Sale,E30000174,1.929
2017,Sale,E30000175,3.098
2017,Sale,E30000179,3.202
2017,Sale,E30000180,3.072
2017,Sale,E30000182,2.262
2017,Sale,E30000183,1.883
2017,Sale,E30000184,2.56
2017,Sale,E30000186,2.748
2017,Sale,E30000187,1.935
2017,Sale,E30000188,2.84
2017,Sale,E30000189,3.272
2017,Sale,E30000190,2.35
2017,Sale,E30000191,1.946
2017,Sale,E30000192,1.955
2017,Sale,E30000193,2.516
2017,Sale,E30000195,3.248
2017,Sale,E30000196,2.601
2017,Sale,E30000197,2.54
2017,Sale,E30000198,2.881
2017,Sale,E30000199,1.935
2017,Sale,E30000200,2.561
2017,Sale,E30000201,2.22
2017,Sale,E30000202,3.679
2017,Sale,E30000203,1.793
2017,Sale,E30000204,2.095
2017,Sale,E30000205,2.098
2017,Sale,E30000206,2.573
2017,Sale,E30000208,2.106
2017,Sale,E30000209,2.018
2017,Sale,E30000210,2.485
2017,Sale,E30000211,2.399
2017,Sale,E30000212,2.648
2017,Sale,E30000215,1.518
2017,Sale,E30000216,3.08
2017,Sale,E30000218,2.561
2017,Sale,E30000219,2.506
2017,Sale,E30000220,1.958
2017,Sale,E30000221,1.909
2017,Sale,E30000222,2.288
2017,Sale,E30000224,2.218
2017,Sale,E30000225,2.686
2017,Sale,E30000226,2.36
2017,Sale,E30000228,2.934
2017,Sale,E30000229,3.456
2017,Sale,E30000230,2.856
2017,Sale,E30000231,2.567
2017,Sale,E30000233,2.804
2017,Sale,E30000234,3.455
2017,Sale,E30000237,2.714
2017,Sale,E30000239,3.972
2017,Sale,E30000240,2.127
2017,Sale,E30000241,2.247
2017,Sale,E30000242,2.751
2017,Sale,E30000243,3.251
2017,Sale,E30000244,3.453
2017,Sale,E30000245,2.098
2017,Sale,E30000247,2.399
2017,Sale,E30000248,2.732
2017,Sale,E30000249,3.513
2017,Sale,E30000250,2.293
2017,Sale,E30000253,2.358
2017,Sale,E30000254,2.39
2017,Sale,E30000255,1.874
2017,Sale,E30000256,2.829
2017,Sale,E30000257,3.35
2017,Sale,E30000260,1.871
2017,Sale,E30000261,3.198
2017,Sale,E30000262,2.49
2017,Sale,E30000264,2.468
2017,Sale,E30000266,3.207
2017,Sale,E30000267,2.581
2017,Sale,E30000268,2.725
2017,Sale,E30000271,1.769
2017,Sale,E30000272,3.122
2017,Sale,E30000273,2.216
2017,Sale,E30000275,2.041
2017,Sale,E30000276,2.704
2017,Sale,E30000278,1.773
2017,Sale,E30000279,2.651
2017,Sale,E30000280,2.443
2017,Sale,E30000281,2.757
2017,Sale,E30000283,2.127
2017,Sale,E30000284,2.458
2017,Sale,E30000285,2.048
2017,Sale,E30000287,3.173
2017,Sale,E30000288,2.582
2017,Sale,E30000289,3.148
2017,Sale,E30000291,2.157
2017,Sale,E30000292,2.251
2017,Sale,E30000294,2.738
2017,Sale,K01000005,2.487
2017,Sale,K01000011,2.906
2017,Sale,K01000013,3.117
2017,Sale,S22000035,3.23
2017,Sale,S22000047,2.095
2017,Sale,S22000051,4.02
2017,Sale,S22000054,5.718
2017,Sale,S22000055,4.358
2017,Sale,S22000056,3.499
2017,Sale,S22000057,3.145
2017,Sale,S22000059,3.574
2017,Sale,S22000060,3.832
2017,Sale,S22000061,4.645
2017,Sale,S22000063,4.358
2017,Sale,S22000065,9.176
2017,Sale,S22000068,5.229
2017,Sale,S22000069,5.154
2017,Sale,S22000070,3.956
2017,Sale,S22000071,4.797
2017,Sale,S22000074,3.283
2017,Sale,S22000085,4.778
2017,Sale,W22000003,1.644
2017,Sale,W22000009,3.679
2017,Sale,W22000015,3.745
2017,Sale,W22000021,2.392
2017,Sale,W22000022,3.567
2017,Sale,W22000024,2.845
2017,Sale,W22000026,2.748
2017,Sale,W22000028,2.398
2017,Sale,W22000029,2.881
2017,Sale,W22000031,3.287
2017,Sale,W22000032,1.654
2017,Sale,W22000034,3.0
2018,Rent,E30000004,4.538
2018,Rent,E30000018,4.345
2018,Rent,E30000029,4.121
2018,Rent,E30000046,3.803
2018,Rent,E30000054,3.421
2018,Rent,E30000061,3.249
2018,Rent,E30000070,3.19
2018,Rent,E30000076,4.139
2018,Rent,E30000093,3.874
2018,Rent,E30000108,2.561
2018,Rent,E30000124,3.487
2018,Rent,E30000135,3.345
2018,Rent,E30000159,2.642
2018,Rent,E30000160,3.449
2018,Rent,E30000162,3.45
2018,Rent,E30000164,3.762
2018,Rent,E30000165,5.1
2018,Rent,E30000166,3.722
2018,Rent,E30000167,2.952
2018,Rent,E30000168,6.135
2018,Rent,E30000169,4.132
2018,Rent,E30000170,3.386
2018,Rent,E30000171,4.52
2018,Rent,E30000173,1.754
2018,Rent,E30000174,1.93
2018,Rent,E30000175,4.159
2018,Rent,E30000179,4.162
2018,Rent,E30000180,4.293
2018,Rent,E30000182,3.917
2018,Rent,E30000183,2.898
2018,Rent,E30000184,3.394
2018,Rent,E30000186,4.415
2018,Rent,E30000187,3.364
2018,Rent,E30000188,4.384
2018,Rent,E30000189,3.013
2018,Rent,E30000190,3.501
2018,Rent,E30000191,3.166
2018,Rent,E30000192,4.436
2018,Rent,E30000193,3.978
2018,Rent,E30000195,3.404
2018,Rent,E30000196,3.22
2018,Rent,E30000197,3.02
2018,Rent,E30000198,4.185
2018,Rent,E30000199,2.453
2018,Rent,E30000200,3.432
2018,Rent,E30000201,2.73
2018,Rent,E30000202,4.098
2018,Rent,E30000203,2.996
2018,Rent,E30000204,3.884
2018,Rent,E30000205,2.739
2018,Rent,E30000206,3.185
2018,Rent,E30000208,3.318
2018,Rent,E30000209,2.75
2018,Rent,E30000210,4.221
2018,Rent,E30000211,5.755
2018,Rent,E30000212,3.465
2018,Rent,E30000215,2.473
2018,Rent,E30000216,3.25
2018,Rent,E30000218,2.727
2018,Rent,E30000219,3.594
2018,Rent,E30000220,3.617
2018,Rent,E30000221,3.064
2018,Rent,E30000222,3.936
2018,Rent,E30000224,3.278
2018,Rent,E30000225,3.601
2018,Rent,E30000226,2.544
2018,Rent,E30000228,3.45
2018,Rent,E30000229,3.956
2018,Rent,E30000230,3.746
2018,Rent,E30000231,3.753
2018,Rent,E30000233,5.558
2018,Rent,E30000234,3.381
2018,Rent,E30000237,3.194
2018,Rent,E30000239,5.333
2018,Rent,E30000240,3.772
2018,Rent,E30000241,3.382
2018,Rent,E30000242,3.705
2018,Rent,E30000243,4.526
2018,Rent,E30000244,3.877
2018,Rent,E30000245,2.34
2018,Rent,E30000247,3.306
2018,Rent,E30000248,4.689
2018,Rent,E30000249,4.487
2018,Rent,E30000250,3.309
2018,Rent,E30000253,2.513
2018,Rent,E30000254,3.158
2018,Rent,E30000255,3.272
2018,Rent,E30000256,3.279
2018,Rent,E30000257,3.523
2018,Rent,E30000260,4.518
2018,Rent,E30000261,4.172
2018,Rent,E30000262,3.913
2018,Rent,E30000264,3.959
2018,Rent,E30000266,3.054
2018,Rent,E30000267,2.787
2018,Rent,E30000268,5.069
2018,Rent,E30000271,2.813
2018,Rent,E30000272,3.308
2018,Rent,E30000273,3.463
2018,Rent,E30000275,3.045
2018,Rent,E30000276,3.281
2018,Rent,E30000278,4.289
2018,Rent,E30000279,2.511
2018,Rent,E30000280,3.563
2018,Rent,E30000281,3.207
2018,Rent,E30000283,4.211
2018,Rent,E30000284,4.826
2018,Rent,E30000285,3.911
2018,Rent,E30000287,3.848
2018,Rent,E30000288,3.55
2018,Rent,E30000289,3.573
2018,Rent,E30000291,2.864
2018,Rent,E30000292,3.331
2018,Rent,E30000294,4.196
2018,Rent,K01000005,3.11
2018,Rent,K01000011,4.749
2018,Rent,K01000013,5.063
2018,Rent,S22000047,3.524
2018,Rent,S22000051,6.93
2018,Rent,S22000054,5.467
2018,Rent,S22000055,3.14
2018,Rent,S22000056,4.319
2018,Rent,S22000057,4.066
2018,Rent,S22000059,6.162
2018,Rent,S22000060,1.826
2018,Rent,S22000061,5.181
2018,Rent,S22000063,5.09
2018,Rent,S22000065,8.163
2018,Rent,S22000068,4.919
2018,Rent,S22000069,8.561
2018,Rent,S22000070,5.34
2018,Rent,S22000071,6.982
2018,Rent,S22000074,3.481
2018,Rent,S22000085,4.865
2018,Rent,W22000003,2.731
2018,Rent,W22000009,0.731
2018,Rent,W22000015,2.486
2018,Rent,W22000021,1.621
2018,Rent,W22000022,3.227
2018,Rent,W22000024,2.791
2018,Rent,W22000026,7.928
2018,Rent,W22000028,1.11
2018,Rent,W22000029,4.903
2018,Rent,W22000031,6.302
2018,Rent,W22000032,3.278
2018,Rent,W22000034,7.688
2018,Sale,E30000004,2.758
2018,Sale,E30000018,2.685
2018,Sale,E30000029,2.667
2018,Sale,E30000046,1.974
2018,Sale,E30000054,1.788
2018,Sale,E30000061,1.933
2018,Sale,E30000070,2.251
2018,Sale,E30000076,1.906
2018,Sale,E30000093,2.075
2018,Sale,E30000108,2.036
2018,Sale,E30000124,1.98
2018,Sale,E30000135,2.015
2018,Sale,E30000159,1.997
2018,Sale,E30000160,2.611
2018,Sale,E30000162,2.443
2018,Sale,E30000164,2.446
2018,Sale,E30000165,2.438
2018,Sale,E30000166,2.465
2018,Sale,E30000167,2.619
2018,Sale,E30000168,2.369
2018,Sale,E30000169,3.632
2018,Sale,E30000170,1.966
2018,Sale,E30000171,2.145
2018,Sale,E30000173,1.459
2018,Sale,E30000174,2.046
2018,Sale,E30000175,2.716
2018,Sale,E30000179,3.081
2018,Sale,E30000180,2.934
2018,Sale,E30000182,2.501
2018,Sale,E30000183,1.931
2018,Sale,E30000184,2.149
2018,Sale,E30000186,2.704
2018,Sale,E30000187,1.838
2018,Sale,E30000188,2.553
2018,Sale,E30000189,3.174
2018,Sale,E30000190,2.209
2018,Sale,E30000191,1.651
2018,Sale,E30000192,1.799
2018,Sale,E30000193,2.199
2018,Sale,E30000195,3.118
2018,Sale,E30000196,2.36
2018,Sale,E30000197,2.465
2018,Sale,E30000198,2.622
2018,Sale,E30000199,1.925
2018,Sale,E30000200,2.588
2018,Sale,E30000201,2.307
2018,Sale,E30000202,3.609
2018,Sale,E30000203,1.863
2018,Sale,E30000204,1.882
2018,Sale,E30000205,1.867
2018,Sale,E30000206,2.215
2018,Sale,E30000208,1.896
2018,Sale,E30000209,1.814
2018,Sale,E30000210,2.346
2018,Sale,E30000211,2.333
2018,Sale,E30000212,2.555
2018,Sale,E30000215,1.572
2018,Sale,E30000216,2.468
2018,Sale,E30000218,2.149
2018,Sale,E30000219,2.618
2018,Sale,E30000220,1.991
2018,Sale,E30000221,1.774
2018,Sale,E30000222,2.061
2018,Sale,E30000224,1.772
2018,Sale,E30000225,2.396
2018,Sale,E30000226,1.961
2018,Sale,E30000228,2.971
2018,Sale,E30000229,3.299
2018,Sale,E30000230,2.843
2018,Sale,E30000231,2.307
2018,Sale,E30000233,2.778
2018,Sale,E30000234,3.362
2018,Sale,E30000237,2.35
2018,Sale,E30000239,3.821
2018,Sale,E30000240,2.079
2018,Sale,E30000241,1.849
2018,Sale,E30000242,2.448
2018,Sale,E30000243,2.877
2018,Sale,E30000244,2.967
2018,Sale,E30000245,2.109
2018,Sale,E30000247,2.236
2018,Sale,E30000248,2.461
2018,Sale,E30000249,3.364
2018,Sale,E30000250,2.182
2018,Sale,E30000253,2.123
2018,Sale,E30000254,2.045
2018,Sale,E30000255,1.9
2018,Sale,E30000256,2.539
2018,Sale,E30000257,2.954
2018,Sale,E30000260,1.774
2018,Sale,E30000261,3.181
2018,Sale,E30000262,2.291
2018,Sale,E30000264,2.163
2018,Sale,E30000266,3.091
2018,Sale,E30000267,2.437
2018,Sale,E30000268,2.607
2018,Sale,E30000271,2.04
2018,Sale,E30000272,3.004
2018,Sale,E30000273,2.289
2018,Sale,E30000275,2.016
2018,Sale,E30000276,2.391
2018,Sale,E30000278,2.068
2018,Sale,E30000279,2.158
2018,Sale,E30000280,2.142
2018,Sale,E30000281,2.602
2018,Sale,E30000283,2.405
2018,Sale,E30000284,2.476
2018,Sale,E30000285,2.121
2018,Sale,E30000287,2.69
2018,Sale,E30000288,2.66
2018,Sale,E30000289,3.009
2018,Sale,E30000291,1.915
2018,Sale,E30000292,2.008
2018,Sale,E30000294,3.043
2018,Sale,K01000005,1.97
2018,Sale,K01000011,2.975
2018,Sale,K01000013,3.226
2018,Sale,S22000035,1.836
2018,Sale,S22000039,4.17
2018,Sale,S22000047,2.128
2018,Sale,S22000051,4.347
2018,Sale,S22000054,5.227
2018,Sale,S22000055,3.981
2018,Sale,S22000056,3.778
2018,Sale,S22000057,3.045
2018,Sale,S22000059,3.292
