unit_cd,unit_nm,year,tenure,leaving_pct,mean_km,enq
E30000273,Stoke-on-Trent,2020,Rent,27.87,84.7,62726
E30000273,Stoke-on-Trent,2021,Rent,32.27,85.6,80785
E30000273,Stoke-on-Trent,2022,Rent,32.45,88.5,103075
E30000273,Stoke-on-Trent,2023,Rent,28.95,89.2,126758
E30000273,Stoke-on-Trent,2024,Rent,32.74,87.6,92625
E30000273,Stoke-on-Trent,2025,Rent,34.37,99.0,66596
E30000273,Stoke-on-Trent,2016,Sale,31.43,99.3,25866
E30000273,Stoke-on-Trent,2017,Sale,32.05,100.5,26678
E30000273,Stoke-on-Trent,2018,Sale,28.62,94.5,27464
E30000273,Stoke-on-Trent,2019,Sale,27.15,91.7,28273
E30000273,Stoke-on-Trent,2020,Sale,24.74,92.6,46426
E30000273,Stoke-on-Trent,2021,Sale,22.25,96.9,63235
E30000273,Stoke-on-Trent,2022,Sale,24.84,87.7,60744
E30000273,Stoke-on-Trent,2023,Sale,25.53,96.5,40888
E30000273,Stoke-on-Trent,2024,Sale,23.64,86.7,42441
E30000273,Stoke-on-Trent,2025,Sale,21.49,81.4,42352
E30000275,Sunderland,2016,Rent,38.83,114.5,6475
E30000275,Sunderland,2017,Rent,38.62,112.8,8024
E30000275,Sunderland,2018,Rent,32.18,110.4,20481
E30000275,Sunderland,2019,Rent,35.37,118.4,22389
E30000275,Sunderland,2020,Rent,33.67,89.7,32123
E30000275,Sunderland,2021,Rent,39.2,108.0,39971
E30000275,Sunderland,2022,Rent,44.68,114.8,59012
E30000275,Sunderland,2023,Rent,42.37,115.3,68074
E30000275,Sunderland,2024,Rent,43.62,116.4,49651
E30000275,Sunderland,2025,Rent,40.47,103.1,35661
E30000275,Sunderland,2016,Sale,30.22,81.0,10425
E30000275,Sunderland,2017,Sale,32.57,65.9,11384
E30000275,Sunderland,2018,Sale,31.49,62.4,13190
E30000275,Sunderland,2019,Sale,30.62,60.6,13845
E30000275,Sunderland,2020,Sale,32.93,52.0,22215
E30000275,Sunderland,2021,Sale,35.36,58.0,27591
E30000275,Sunderland,2022,Sale,36.03,67.1,25566
E30000275,Sunderland,2023,Sale,33.85,76.0,19727
E30000275,Sunderland,2024,Sale,30.77,60.6,20434
E30000275,Sunderland,2025,Sale,30.63,60.9,20535
E30000276,Swindon,2016,Rent,34.87,87.6,12496
E30000276,Swindon,2017,Rent,41.81,98.5,17244
E30000276,Swindon,2018,Rent,35.8,93.0,38008
E30000276,Swindon,2019,Rent,35.37,93.2,39453
E30000276,Swindon,2020,Rent,38.24,96.3,51172
E30000276,Swindon,2021,Rent,40.68,104.8,70384
E30000276,Swindon,2022,Rent,40.45,108.2,84486
E30000276,Swindon,2023,Rent,41.41,105.4,81924
E30000276,Swindon,2024,Rent,39.96,103.8,67622
E30000276,Swindon,2025,Rent,40.33,103.0,51344
E30000276,Swindon,2016,Sale,42.35,100.8,28252
E30000276,Swindon,2017,Sale,41.69,105.8,29019
E30000276,Swindon,2018,Sale,41.31,101.0,28646
E30000276,Swindon,2019,Sale,39.75,103.5,28973
E30000276,Swindon,2020,Sale,40.94,102.0,45485
E30000276,Swindon,2021,Sale,37.85,110.2,60310
E30000276,Swindon,2022,Sale,36.63,102.4,58541
E30000276,Swindon,2023,Sale,37.78,99.2,37084
E30000276,Swindon,2024,Sale,36.0,94.8,40019
E30000276,Swindon,2025,Sale,35.23,90.8,37628
E30000278,Telford,2016,Rent,37.63,90.0,6142
E30000278,Telford,2017,Rent,42.91,100.2,7213
E30000278,Telford,2018,Rent,28.9,84.8,21636
E30000278,Telford,2019,Rent,30.79,78.9,22122
E30000278,Telford,2020,Rent,32.56,69.9,32721
E30000278,Telford,2021,Rent,35.89,80.3,41121
E30000278,Telford,2022,Rent,38.81,79.7,50191
E30000278,Telford,2023,Rent,34.39,71.9,62962
E30000278,Telford,2024,Rent,29.73,62.7,57138
E30000278,Telford,2025,Rent,31.26,80.7,42410
E30000278,Telford,2016,Sale,39.44,86.5,8871
E30000278,Telford,2017,Sale,44.86,79.8,9667
E30000278,Telford,2018,Sale,39.71,90.8,10613
E30000278,Telford,2019,Sale,35.13,94.6,10477
E30000278,Telford,2020,Sale,37.39,83.1,14645
E30000278,Telford,2021,Sale,37.49,82.5,18812
E30000278,Telford,2022,Sale,39.5,81.7,18372
E30000278,Telford,2023,Sale,35.11,84.3,13940
E30000278,Telford,2024,Sale,31.71,77.6,14376
E30000278,Telford,2025,Sale,31.91,77.4,14213
E30000279,Torquay and Paignton,2016,Rent,41.29,150.6,3592
E30000279,Torquay and Paignton,2017,Rent,47.57,144.2,4179
E30000279,Torquay and Paignton,2018,Rent,39.36,128.5,9930
E30000279,Torquay and Paignton,2019,Rent,37.71,132.0,10554
E30000279,Torquay and Paignton,2020,Rent,45.38,126.7,18677
E30000279,Torquay and Paignton,2021,Rent,47.23,136.3,23334
E30000279,Torquay and Paignton,2022,Rent,42.67,119.8,28740
E30000279,Torquay and Paignton,2023,Rent,42.5,123.8,29189
E30000279,Torquay and Paignton,2024,Rent,41.05,133.6,21776
E30000279,Torquay and Paignton,2025,Rent,39.58,135.2,17514
E30000279,Torquay and Paignton,2016,Sale,43.97,138.3,7232
E30000279,Torquay and Paignton,2017,Sale,37.65,129.5,8718
E30000279,Torquay and Paignton,2018,Sale,36.61,128.2,8168
E30000279,Torquay and Paignton,2019,Sale,38.42,123.1,8387
E30000279,Torquay and Paignton,2020,Sale,43.55,143.5,11863
E30000279,Torquay and Paignton,2021,Sale,42.66,137.2,16319
E30000279,Torquay and Paignton,2022,Sale,43.49,135.9,14559
E30000279,Torquay and Paignton,2023,Sale,45.65,134.7,9434
E30000279,Torquay and Paignton,2024,Sale,42.19,140.9,9498
E30000279,Torquay and Paignton,2025,Sale,36.49,134.0,8444
E30000280,Trowbridge,2016,Rent,45.25,108.3,16874
E30000280,Trowbridge,2017,Rent,51.87,104.9,19076
E30000280,Trowbridge,2018,Rent,40.97,99.3,43809
E30000280,Trowbridge,2019,Rent,41.97,98.5,46021
E30000280,Trowbridge,2020,Rent,43.51,101.8,71712
E30000280,Trowbridge,2021,Rent,46.84,98.7,88901
E30000280,Trowbridge,2022,Rent,44.66,105.6,105223
E30000280,Trowbridge,2023,Rent,39.53,105.6,119752
E30000280,Trowbridge,2024,Rent,39.3,101.1,100686
E30000280,Trowbridge,2025,Rent,40.8,99.1,78279
E30000280,Trowbridge,2016,Sale,51.45,125.7,40525
E30000280,Trowbridge,2017,Sale,50.75,120.9,40533
E30000280,Trowbridge,2018,Sale,48.12,120.3,38899
E30000280,Trowbridge,2019,Sale,48.94,121.0,38588
E30000280,Trowbridge,2020,Sale,48.44,124.8,56770
E30000280,Trowbridge,2021,Sale,51.72,124.2,68677
E30000280,Trowbridge,2022,Sale,50.65,114.0,60254
E30000280,Trowbridge,2023,Sale,47.24,119.2,44797
E30000280,Trowbridge,2024,Sale,45.4,117.9,48586
E30000280,Trowbridge,2025,Sale,41.79,116.8,46728
E30000281,Tunbridge Wells,2016,Rent,63.95,65.2,8739
E30000281,Tunbridge Wells,2017,Rent,62.53,91.5,10443
E30000281,Tunbridge Wells,2018,Rent,59.77,67.7,22977
E30000281,Tunbridge Wells,2019,Rent,62.11,64.7,22252
E30000281,Tunbridge Wells,2020,Rent,62.57,79.1,33694
E30000281,Tunbridge Wells,2021,Rent,66.8,80.4,41349
E30000281,Tunbridge Wells,2022,Rent,65.17,83.5,47200
E30000281,Tunbridge Wells,2023,Rent,61.48,81.8,48658
E30000281,Tunbridge Wells,2024,Rent,60.0,84.9,41535
E30000281,Tunbridge Wells,2025,Rent,61.04,80.9,34122
E30000281,Tunbridge Wells,2016,Sale,68.63,88.9,25531
E30000281,Tunbridge Wells,2017,Sale,66.47,86.5,23068
E30000281,Tunbridge Wells,2018,Sale,61.73,87.9,22193
E30000281,Tunbridge Wells,2019,Sale,62.27,85.9,21563
E30000281,Tunbridge Wells,2020,Sale,63.47,89.8,33870
E30000281,Tunbridge Wells,2021,Sale,66.04,91.8,38370
E30000281,Tunbridge Wells,2022,Sale,64.03,95.2,35380
E30000281,Tunbridge Wells,2023,Sale,60.56,98.6,27253
E30000281,Tunbridge Wells,2024,Sale,59.05,80.2,29581
E30000281,Tunbridge Wells,2025,Sale,57.78,80.9,28283
E30000283,Wakefield and Castleford,2016,Rent,38.97,76.0,7880
E30000283,Wakefield and Castleford,2017,Rent,51.16,75.9,8721
E30000283,Wakefield and Castleford,2018,Rent,41.54,70.4,25492
E30000283,Wakefield and Castleford,2019,Rent,42.32,63.2,28857
E30000283,Wakefield and Castleford,2020,Rent,37.14,56.9,53868
E30000283,Wakefield and Castleford,2021,Rent,44.63,60.5,61274
E30000283,Wakefield and Castleford,2022,Rent,45.23,61.3,67426
E30000283,Wakefield and Castleford,2023,Rent,42.57,66.3,68454
E30000283,Wakefield and Castleford,2024,Rent,45.64,62.5,57269
E30000283,Wakefield and Castleford,2025,Rent,45.15,67.7,44124
E30000283,Wakefield and Castleford,2016,Sale,42.77,70.0,16000
E30000283,Wakefield and Castleford,2017,Sale,40.4,61.1,17913
E30000283,Wakefield and Castleford,2018,Sale,41.41,57.1,20919
E30000283,Wakefield and Castleford,2019,Sale,41.97,56.2,22175
E30000283,Wakefield and Castleford,2020,Sale,40.74,53.0,34982
E30000283,Wakefield and Castleford,2021,Sale,39.81,55.0,48008
E30000283,Wakefield and Castleford,2022,Sale,41.93,55.8,41603
E30000283,Wakefield and Castleford,2023,Sale,41.53,58.3,30559
E30000283,Wakefield and Castleford,2024,Sale,42.3,53.2,34186
E30000283,Wakefield and Castleford,2025,Sale,40.82,50.2,33293
E30000284,Warrington and Wigan,2016,Rent,31.21,82.1,28874
E30000284,Warrington and Wigan,2017,Rent,35.49,83.6,33365
E30000284,Warrington and Wigan,2018,Rent,28.16,75.8,84932
E30000284,Warrington and Wigan,2019,Rent,28.41,69.5,97358
E30000284,Warrington and Wigan,2020,Rent,25.93,68.4,163597
E30000284,Warrington and Wigan,2021,Rent,30.61,76.9,193180
E30000284,Warrington and Wigan,2022,Rent,33.5,75.6,226247
E30000284,Warrington and Wigan,2023,Rent,33.37,70.7,231872
E30000284,Warrington and Wigan,2024,Rent,34.06,68.9,196121
E30000284,Warrington and Wigan,2025,Rent,33.56,69.5,149878
E30000284,Warrington and Wigan,2016,Sale,32.11,69.9,52245
E30000284,Warrington and Wigan,2017,Sale,31.45,67.2,57064
E30000284,Warrington and Wigan,2018,Sale,28.8,67.6,59282
E30000284,Warrington and Wigan,2019,Sale,28.9,62.2,60613
E30000284,Warrington and Wigan,2020,Sale,31.73,68.3,96312
E30000284,Warrington and Wigan,2021,Sale,31.42,64.9,137793
E30000284,Warrington and Wigan,2022,Sale,32.88,65.3,130092
E30000284,Warrington and Wigan,2023,Sale,30.18,61.3,89688
E30000284,Warrington and Wigan,2024,Sale,28.34,56.7,97670
E30000284,Warrington and Wigan,2025,Sale,27.98,56.6,99159
E30000285,Weston-super-Mare,2016,Rent,42.45,89.0,6756
E30000285,Weston-super-Mare,2017,Rent,47.96,100.9,7713
E30000285,Weston-super-Mare,2018,Rent,38.65,80.8,19650
E30000285,Weston-super-Mare,2019,Rent,42.1,91.0,21083
E30000285,Weston-super-Mare,2020,Rent,46.05,83.4,30831
E30000285,Weston-super-Mare,2021,Rent,51.48,83.1,35759
E30000285,Weston-super-Mare,2022,Rent,44.61,90.2,43003
E30000285,Weston-super-Mare,2023,Rent,45.02,96.5,50465
E30000285,Weston-super-Mare,2024,Rent,43.41,91.4,40703
E30000285,Weston-super-Mare,2025,Rent,45.78,93.1,31279
E30000285,Weston-super-Mare,2016,Sale,54.26,98.4,18393
E30000285,Weston-super-Mare,2017,Sale,49.59,94.4,18053
E30000285,Weston-super-Mare,2018,Sale,46.11,87.0,18826
E30000285,Weston-super-Mare,2019,Sale,44.12,90.3,18609
E30000285,Weston-super-Mare,2020,Sale,45.37,86.6,29639
E30000285,Weston-super-Mare,2021,Sale,48.91,91.2,35573
E30000285,Weston-super-Mare,2022,Sale,49.46,88.2,29527
E30000285,Weston-super-Mare,2023,Sale,43.06,82.9,22698
E30000285,Weston-super-Mare,2024,Sale,41.23,86.5,23400
E30000285,Weston-super-Mare,2025,Sale,38.7,92.0,22777
E30000287,Wisbech,2016,Rent,74.41,73.6,6397
E30000287,Wisbech,2017,Rent,69.95,82.6,4762
E30000287,Wisbech,2018,Rent,58.0,75.5,10656
E30000287,Wisbech,2019,Rent,55.78,74.2,13070
E30000287,Wisbech,2020,Rent,57.39,73.2,21488
E30000287,Wisbech,2021,Rent,58.51,75.3,25146
E30000287,Wisbech,2022,Rent,60.16,79.4,28443
E30000287,Wisbech,2023,Rent,60.05,81.2,27042
E30000287,Wisbech,2024,Rent,61.59,80.9,23179
E30000287,Wisbech,2025,Rent,59.21,90.7,18651
E30000287,Wisbech,2016,Sale,67.7,103.2,11121
E30000287,Wisbech,2017,Sale,64.9,99.6,10913
E30000287,Wisbech,2018,Sale,62.17,94.7,9759
E30000287,Wisbech,2019,Sale,59.38,95.9,9234
E30000287,Wisbech,2020,Sale,63.15,91.9,15303
E30000287,Wisbech,2021,Sale,61.03,86.4,18016
E30000287,Wisbech,2022,Sale,61.35,84.1,17977
E30000287,Wisbech,2023,Sale,60.97,85.2,10942
E30000287,Wisbech,2024,Sale,57.73,81.3,11787
E30000287,Wisbech,2025,Sale,58.07,80.4,12080
E30000288,Wolverhampton and Walsall,2016,Rent,39.6,87.4,21929
E30000288,Wolverhampton and Walsall,2017,Rent,44.44,81.7,23985
E30000288,Wolverhampton and Walsall,2018,Rent,38.38,77.4,62179
E30000288,Wolverhampton and Walsall,2019,Rent,36.72,74.0,68033
E30000288,Wolverhampton and Walsall,2020,Rent,35.46,68.4,115969
E30000288,Wolverhampton and Walsall,2021,Rent,38.34,70.9,153577
E30000288,Wolverhampton and Walsall,2022,Rent,40.73,67.5,189278
E30000288,Wolverhampton and Walsall,2023,Rent,40.98,69.3,211454
E30000288,Wolverhampton and Walsall,2024,Rent,41.76,68.5,164217
E30000288,Wolverhampton and Walsall,2025,Rent,41.17,70.2,121456
E30000288,Wolverhampton and Walsall,2016,Sale,39.87,77.3,51582
E30000288,Wolverhampton and Walsall,2017,Sale,39.63,72.1,54908
E30000288,Wolverhampton and Walsall,2018,Sale,37.39,67.2,56009
E30000288,Wolverhampton and Walsall,2019,Sale,36.35,71.6,54714
E30000288,Wolverhampton and Walsall,2020,Sale,35.69,66.5,89214
E30000288,Wolverhampton and Walsall,2021,Sale,35.51,65.7,118615
E30000288,Wolverhampton and Walsall,2022,Sale,38.84,62.5,107637
E30000288,Wolverhampton and Walsall,2023,Sale,37.27,69.7,68812
E30000288,Wolverhampton and Walsall,2024,Sale,37.03,67.8,70191
E30000288,Wolverhampton and Walsall,2025,Sale,37.91,66.9,72075
E30000289,Worcester and Kidderminster,2016,Rent,43.91,104.1,10352
E30000289,Worcester and Kidderminster,2017,Rent,38.04,95.2,12012
E30000289,Worcester and Kidderminster,2018,Rent,32.89,89.8,27374
E30000289,Worcester and Kidderminster,2019,Rent,33.41,91.4,29467
E30000289,Worcester and Kidderminster,2020,Rent,31.5,85.2,46586
E30000289,Worcester and Kidderminster,2021,Rent,34.97,93.5,57856
E30000289,Worcester and Kidderminster,2022,Rent,33.54,90.3,71179
E30000289,Worcester and Kidderminster,2023,Rent,35.12,86.9,73549
E30000289,Worcester and Kidderminster,2024,Rent,34.6,87.1,55373
E30000289,Worcester and Kidderminster,2025,Rent,36.02,94.6,39020
E30000289,Worcester and Kidderminster,2016,Sale,41.05,96.9,21302
E30000289,Worcester and Kidderminster,2017,Sale,38.6,96.4,21754
E30000289,Worcester and Kidderminster,2018,Sale,37.03,95.9,23476
E30000289,Worcester and Kidderminster,2019,Sale,38.02,95.9,24717
E30000289,Worcester and Kidderminster,2020,Sale,34.39,96.0,35033
E30000289,Worcester and Kidderminster,2021,Sale,35.07,98.2,42555
E30000289,Worcester and Kidderminster,2022,Sale,35.42,85.1,41379
E30000289,Worcester and Kidderminster,2023,Sale,33.47,91.9,29728
E30000289,Worcester and Kidderminster,2024,Sale,32.75,89.5,32272
E30000289,Worcester and Kidderminster,2025,Sale,32.17,90.8,30251
E30000291,Worksop and Retford,2016,Rent,54.23,82.7,2591
E30000291,Worksop and Retford,2017,Rent,59.4,87.2,2852
E30000291,Worksop and Retford,2018,Rent,49.98,73.8,8278
E30000291,Worksop and Retford,2019,Rent,51.12,74.5,9120
E30000291,Worksop and Retford,2020,Rent,50.21,63.6,14914
E30000291,Worksop and Retford,2021,Rent,53.84,71.7,17853
E30000291,Worksop and Retford,2022,Rent,51.05,71.2,19689
E30000291,Worksop and Retford,2023,Rent,50.72,67.8,18937
E30000291,Worksop and Retford,2024,Rent,50.43,77.8,19108
E30000291,Worksop and Retford,2025,Rent,50.13,74.8,14426
E30000291,Worksop and Retford,2016,Sale,49.48,82.3,5906
E30000291,Worksop and Retford,2017,Sale,48.05,84.7,6504
E30000291,Worksop and Retford,2018,Sale,53.88,99.9,7353
E30000291,Worksop and Retford,2019,Sale,52.38,100.6,7558
E30000291,Worksop and Retford,2020,Sale,50.74,69.0,11353
E30000291,Worksop and Retford,2021,Sale,51.74,70.3,13196
E30000291,Worksop and Retford,2022,Sale,52.7,68.8,13633
E30000291,Worksop and Retford,2023,Sale,53.67,72.1,9338
E30000291,Worksop and Retford,2024,Sale,47.98,69.5,9963
E30000291,Worksop and Retford,2025,Sale,49.54,62.7,10497
E30000292,Worthing,2016,Rent,50.27,66.6,8389
E30000292,Worthing,2017,Rent,49.25,86.5,8941
E30000292,Worthing,2018,Rent,41.16,71.4,21557
E30000292,Worthing,2019,Rent,43.8,63.0,21915
E30000292,Worthing,2020,Rent,42.43,76.9,31120
E30000292,Worthing,2021,Rent,45.32,79.4,40849
E30000292,Worthing,2022,Rent,42.47,79.7,50440
E30000292,Worthing,2023,Rent,43.14,83.1,44699
E30000292,Worthing,2024,Rent,41.31,72.3,40057
E30000292,Worthing,2025,Rent,40.5,86.2,31987
E30000292,Worthing,2016,Sale,44.53,111.5,14993
E30000292,Worthing,2017,Sale,46.63,125.1,14678
E30000292,Worthing,2018,Sale,41.81,116.1,14843
E30000292,Worthing,2019,Sale,42.1,105.2,13507
E30000292,Worthing,2020,Sale,45.94,113.3,20604
E30000292,Worthing,2021,Sale,46.53,112.2,26476
E30000292,Worthing,2022,Sale,45.83,112.6,23391
E30000292,Worthing,2023,Sale,43.48,108.5,16222
E30000292,Worthing,2024,Sale,41.15,106.0,17212
E30000292,Worthing,2025,Sale,43.47,109.6,16181
E30000293,Yeovil,2016,Rent,36.55,125.9,18050
E30000293,Yeovil,2017,Rent,39.65,123.7,20393
E30000293,Yeovil,2018,Rent,33.12,117.9,50478
E30000293,Yeovil,2019,Rent,30.99,117.3,55944
E30000293,Yeovil,2020,Rent,32.43,115.1,84080
E30000293,Yeovil,2021,Rent,35.33,119.6,108692
E30000293,Yeovil,2022,Rent,33.8,126.2,124328
E30000293,Yeovil,2023,Rent,33.65,126.7,130114
E30000293,Yeovil,2024,Rent,31.33,119.8,109447
E30000293,Yeovil,2025,Rent,34.38,129.6,88751
E30000293,Yeovil,2016,Sale,44.12,127.9,37899
E30000293,Yeovil,2017,Sale,42.88,125.2,39567
E30000293,Yeovil,2018,Sale,41.24,129.0,41495
E30000293,Yeovil,2019,Sale,37.86,128.8,38161
E30000293,Yeovil,2020,Sale,35.59,125.3,56235
E30000293,Yeovil,2021,Sale,38.38,129.2,72739
E30000293,Yeovil,2022,Sale,39.97,132.7,63834
E30000293,Yeovil,2023,Sale,38.37,138.3,45969
E30000293,Yeovil,2024,Sale,34.44,132.9,50225
E30000293,Yeovil,2025,Sale,32.5,129.2,49547
E30000294,York,2016,Rent,41.14,110.3,10151
E30000294,York,2017,Rent,36.05,141.6,15915
E30000294,York,2018,Rent,33.28,121.9,32727
E30000294,York,2019,Rent,32.6,120.2,33771
E30000294,York,2020,Rent,36.47,106.7,40543
E30000294,York,2021,Rent,39.6,111.2,61575
E30000294,York,2022,Rent,41.51,125.5,80594
E30000294,York,2023,Rent,37.61,111.9,84616
E30000294,York,2024,Rent,38.26,118.1,67141
E30000294,York,2025,Rent,39.25,109.1,51000
E30000294,York,2016,Sale,43.81,94.2,17134
E30000294,York,2017,Sale,44.54,92.4,19097
E30000294,York,2018,Sale,41.04,97.6,20122
E30000294,York,2019,Sale,37.98,84.1,20108
E30000294,York,2020,Sale,40.6,83.2,30674
E30000294,York,2021,Sale,44.85,81.6,34850
E30000294,York,2022,Sale,43.27,81.3,33580
E30000294,York,2023,Sale,41.05,84.9,23783
E30000294,York,2024,Sale,37.51,83.7,26015
E30000294,York,2025,Sale,37.48,77.1,22025
K01000005,Cinderford and Ross-on-Wye,2016,Rent,73.35,72.9,1865
K01000005,Cinderford and Ross-on-Wye,2017,Rent,76.99,94.5,1921
K01000005,Cinderford and Ross-on-Wye,2018,Rent,67.68,75.8,4220
K01000005,Cinderford and Ross-on-Wye,2019,Rent,67.64,68.0,5225
K01000005,Cinderford and Ross-on-Wye,2020,Rent,66.15,73.4,7392
K01000005,Cinderford and Ross-on-Wye,2021,Rent,72.68,82.6,8513
K01000005,Cinderford and Ross-on-Wye,2022,Rent,70.75,87.3,10103
K01000005,Cinderford and Ross-on-Wye,2023,Rent,64.7,77.3,7971
K01000005,Cinderford and Ross-on-Wye,2024,Rent,66.35,76.3,6943
K01000005,Cinderford and Ross-on-Wye,2025,Rent,57.58,73.6,6658
K01000005,Cinderford and Ross-on-Wye,2016,Sale,61.4,85.6,4744
K01000005,Cinderford and Ross-on-Wye,2017,Sale,64.86,89.6,5134
K01000005,Cinderford and Ross-on-Wye,2018,Sale,67.72,105.8,5052
K01000005,Cinderford and Ross-on-Wye,2019,Sale,63.6,83.7,4621
K01000005,Cinderford and Ross-on-Wye,2020,Sale,64.0,91.8,6939
K01000005,Cinderford and Ross-on-Wye,2021,Sale,65.27,85.5,8384
K01000005,Cinderford and Ross-on-Wye,2022,Sale,67.26,83.8,7352
K01000005,Cinderford and Ross-on-Wye,2023,Sale,63.18,90.7,5880
K01000005,Cinderford and Ross-on-Wye,2024,Sale,61.48,78.4,6074
K01000005,Cinderford and Ross-on-Wye,2025,Sale,60.13,67.5,6115
K01000010,Carlisle,2016,Rent,38.45,198.2,5402
K01000010,Carlisle,2017,Rent,49.48,190.0,5618
K01000010,Carlisle,2018,Rent,36.65,202.3,13734
K01000010,Carlisle,2019,Rent,34.8,190.2,14556
K01000010,Carlisle,2020,Rent,30.1,206.8,20651
K01000010,Carlisle,2021,Rent,33.4,194.3,30254
K01000010,Carlisle,2022,Rent,38.93,201.8,37267
K01000010,Carlisle,2023,Rent,28.47,196.4,43719
K01000010,Carlisle,2024,Rent,31.78,199.7,35470
K01000010,Carlisle,2025,Rent,29.4,191.2,32037
K01000010,Carlisle,2016,Sale,28.73,179.6,10596
K01000010,Carlisle,2017,Sale,25.34,172.0,11742
K01000010,Carlisle,2018,Sale,24.09,189.4,11445
K01000010,Carlisle,2019,Sale,22.07,168.7,12852
K01000010,Carlisle,2020,Sale,20.94,172.9,18839
K01000010,Carlisle,2021,Sale,25.73,165.4,24060
K01000010,Carlisle,2022,Sale,26.82,152.6,22539
K01000010,Carlisle,2023,Sale,22.44,169.9,18640
K01000010,Carlisle,2024,Sale,21.91,166.7,19420
K01000010,Carlisle,2025,Sale,21.02,174.4,21603
K01000011,Chester,2016,Rent,38.03,85.2,20171
K01000011,Chester,2017,Rent,41.73,90.5,25382
K01000011,Chester,2018,Rent,35.35,82.2,62943
K01000011,Chester,2019,Rent,33.92,82.6,68205
K01000011,Chester,2020,Rent,35.27,81.2,98918
K01000011,Chester,2021,Rent,41.22,80.7,121805
K01000011,Chester,2022,Rent,39.4,82.3,156030
K01000011,Chester,2023,Rent,38.01,74.2,162373
K01000011,Chester,2024,Rent,34.62,74.8,141706
K01000011,Chester,2025,Rent,36.56,75.3,120693
K01000011,Chester,2016,Sale,33.31,80.4,41412
K01000011,Chester,2017,Sale,31.67,75.6,44249
K01000011,Chester,2018,Sale,32.59,82.8,45102
K01000011,Chester,2019,Sale,32.1,76.0,47414
K01000011,Chester,2020,Sale,32.1,77.0,72449
K01000011,Chester,2021,Sale,33.15,75.9,89279
K01000011,Chester,2022,Sale,33.49,69.2,86068
K01000011,Chester,2023,Sale,31.32,71.5,60152
K01000011,Chester,2024,Sale,28.47,69.5,65503
K01000011,Chester,2025,Sale,29.48,67.3,65958
K01000013,Newport,2016,Rent,30.88,97.3,9995
K01000013,Newport,2017,Rent,40.93,97.7,10716
K01000013,Newport,2018,Rent,29.5,84.0,31791
K01000013,Newport,2019,Rent,31.28,84.3,33252
K01000013,Newport,2020,Rent,32.49,78.4,51531
K01000013,Newport,2021,Rent,36.77,84.2,62850
K01000013,Newport,2022,Rent,42.35,86.3,68393
K01000013,Newport,2023,Rent,44.88,90.3,66528
K01000013,Newport,2024,Rent,45.2,80.2,50616
K01000013,Newport,2025,Rent,48.14,91.7,35659
K01000013,Newport,2016,Sale,32.81,82.7,20429
K01000013,Newport,2017,Sale,32.96,80.8,23282
K01000013,Newport,2018,Sale,33.12,78.4,26594
K01000013,Newport,2019,Sale,34.44,72.7,25851
K01000013,Newport,2020,Sale,34.2,68.6,38490
K01000013,Newport,2021,Sale,34.47,67.6,55763
K01000013,Newport,2022,Sale,33.67,67.1,50801
K01000013,Newport,2023,Sale,36.13,76.3,33100
K01000013,Newport,2024,Sale,33.56,65.8,35422
K01000013,Newport,2025,Sale,31.27,63.7,34459
S22000013,Western Isles,2016,Rent,100.0,377.5,799
S22000013,Western Isles,2017,Rent,100.0,330.0,558
S22000013,Western Isles,2018,Rent,100.0,348.6,878
S22000013,Western Isles,2019,Rent,100.0,337.8,800
S22000013,Western Isles,2020,Rent,100.0,341.4,775
S22000013,Western Isles,2021,Rent,100.0,324.4,1905
S22000013,Western Isles,2022,Rent,100.0,334.7,1706
S22000013,Western Isles,2023,Rent,100.0,335.5,2033
S22000013,Western Isles,2024,Rent,100.0,304.9,1653
S22000013,Western Isles,2025,Rent,100.0,311.4,801
S22000013,Western Isles,2016,Sale,92.84,342.1,726
S22000013,Western Isles,2017,Sale,95.27,351.3,719
S22000013,Western Isles,2018,Sale,98.48,316.9,725
S22000013,Western Isles,2019,Sale,98.51,291.1,940
S22000013,Western Isles,2020,Sale,96.62,293.8,857
S22000013,Western Isles,2021,Sale,97.12,282.0,1040
S22000013,Western Isles,2022,Sale,98.35,308.5,1270
S22000013,Western Isles,2023,Sale,97.22,293.4,1260
S22000013,Western Isles,2024,Sale,97.45,295.0,1293
S22000013,Western Isles,2025,Sale,94.41,294.3,876
S22000035,Orkney Islands,2016,Rent,100.0,382.8,268
S22000035,Orkney Islands,2017,Rent,100.0,397.7,172
S22000035,Orkney Islands,2018,Rent,100.0,413.3,489
S22000035,Orkney Islands,2019,Rent,100.0,447.1,323
S22000035,Orkney Islands,2020,Rent,100.0,349.2,613
S22000035,Orkney Islands,2021,Rent,100.0,383.6,1018
S22000035,Orkney Islands,2022,Rent,100.0,338.0,1704
S22000035,Orkney Islands,2023,Rent,100.0,404.4,1276
S22000035,Orkney Islands,2024,Rent,100.0,518.8,929
S22000035,Orkney Islands,2025,Rent,99.41,392.4,506
S22000035,Orkney Islands,2016,Sale,93.52,357.9,571
S22000035,Orkney Islands,2017,Sale,92.64,337.8,435
S22000035,Orkney Islands,2018,Sale,94.07,295.6,388
S22000035,Orkney Islands,2019,Sale,94.49,387.9,399
S22000035,Orkney Islands,2020,Sale,82.75,328.6,400
S22000035,Orkney Islands,2021,Sale,91.25,347.7,811
S22000035,Orkney Islands,2022,Sale,88.82,366.8,787
