unit_cd,year,market,direction,rank,partner_cd,flow,share
E30000166,2013,Sale,to,9,E30000266,87,0.019
E30000166,2013,Sale,to,10,E30000257,78,0.0171
E30000167,2013,Sale,from,1,E30000162,431,0.0888
E30000167,2013,Sale,from,2,E30000234,255,0.0525
E30000167,2013,Sale,from,3,E30000206,249,0.0513
E30000167,2013,Sale,from,4,E30000239,205,0.0422
E30000167,2013,Sale,from,5,E30000257,189,0.0389
E30000167,2013,Sale,from,6,E30000266,181,0.0373
E30000167,2013,Sale,from,7,E30000253,157,0.0324
E30000167,2013,Sale,from,8,E30000280,152,0.0313
E30000167,2013,Sale,from,9,E30000169,131,0.027
E30000167,2013,Sale,from,10,E30000196,129,0.0266
E30000167,2013,Sale,to,1,E30000162,329,0.1141
E30000167,2013,Sale,to,2,E30000206,305,0.1058
E30000167,2013,Sale,to,3,E30000257,303,0.1051
E30000167,2013,Sale,to,4,E30000280,200,0.0693
E30000167,2013,Sale,to,5,E30000253,187,0.0648
E30000167,2013,Sale,to,6,E30000293,145,0.0503
E30000167,2013,Sale,to,7,E30000046,126,0.0437
E30000167,2013,Sale,to,8,E30000222,95,0.0329
E30000167,2013,Sale,to,9,E30000188,92,0.0319
E30000167,2013,Sale,to,10,E30000193,68,0.0236
E30000168,2013,Sale,from,1,E30000233,864,0.2489
E30000168,2013,Sale,from,2,K01000011,724,0.2086
E30000168,2013,Sale,from,3,E30000234,324,0.0933
E30000168,2013,Sale,from,4,E30000284,187,0.0539
E30000168,2013,Sale,from,5,E30000239,125,0.036
E30000168,2013,Sale,from,6,E30000184,97,0.0279
E30000168,2013,Sale,from,7,E30000197,79,0.0228
E30000168,2013,Sale,from,8,W22000031,67,0.0193
E30000168,2013,Sale,from,9,K01000005,48,0.0138
E30000168,2013,Sale,from,10,E30000169,46,0.0133
E30000168,2013,Sale,to,1,K01000011,834,0.268
E30000168,2013,Sale,to,2,E30000233,516,0.1658
E30000168,2013,Sale,to,3,W22000022,187,0.0601
E30000168,2013,Sale,to,4,E30000239,149,0.0479
E30000168,2013,Sale,to,5,W22000026,116,0.0373
E30000168,2013,Sale,to,6,W22000031,97,0.0312
E30000168,2013,Sale,to,7,E30000234,89,0.0286
E30000168,2013,Sale,to,8,W22000034,74,0.0238
E30000168,2013,Sale,to,9,E30000280,53,0.017
E30000168,2013,Sale,to,10,E30000243,51,0.0164
E30000169,2013,Sale,from,1,E30000202,2967,0.1678
E30000169,2013,Sale,from,2,E30000288,2110,0.1193
E30000169,2013,Sale,from,3,E30000195,1977,0.1118
E30000169,2013,Sale,from,4,E30000234,1706,0.0965
E30000169,2013,Sale,from,5,E30000228,1595,0.0902
E30000169,2013,Sale,from,6,E30000230,676,0.0382
E30000169,2013,Sale,from,7,E30000266,560,0.0317
E30000169,2013,Sale,from,8,E30000289,540,0.0305
E30000169,2013,Sale,from,9,E30000205,467,0.0264
E30000169,2013,Sale,from,10,E30000239,254,0.0144
E30000169,2013,Sale,to,1,E30000202,4353,0.1617
E30000169,2013,Sale,to,2,E30000288,2819,0.1047
E30000169,2013,Sale,to,3,E30000228,2171,0.0807
E30000169,2013,Sale,to,4,E30000195,1722,0.064
E30000169,2013,Sale,to,5,E30000234,1530,0.0568
E30000169,2013,Sale,to,6,E30000289,1132,0.0421
E30000169,2013,Sale,to,7,E30000257,1025,0.0381
E30000169,2013,Sale,to,8,E30000230,954,0.0354
E30000169,2013,Sale,to,9,E30000205,647,0.024
E30000169,2013,Sale,to,10,E30000206,495,0.0184
E30000170,2013,Sale,from,1,E30000239,1143,0.329
E30000170,2013,Sale,from,2,E30000182,477,0.1373
E30000170,2013,Sale,from,3,E30000255,309,0.0889
E30000170,2013,Sale,from,4,E30000171,155,0.0446
E30000170,2013,Sale,from,5,E30000234,114,0.0328
E30000170,2013,Sale,from,6,E30000284,81,0.0233
E30000170,2013,Sale,from,7,E30000214,73,0.021
E30000170,2013,Sale,from,8,E30000233,72,0.0207
E30000170,2013,Sale,from,9,E30000076,67,0.0193
E30000170,2013,Sale,from,10,E30000228,56,0.0161
E30000170,2013,Sale,to,1,E30000239,642,0.181
E30000170,2013,Sale,to,2,E30000182,455,0.1283
E30000170,2013,Sale,to,3,E30000255,315,0.0888
E30000170,2013,Sale,to,4,E30000171,270,0.0761
E30000170,2013,Sale,to,5,W22000022,171,0.0482
E30000170,2013,Sale,to,6,E30000214,152,0.0429
E30000170,2013,Sale,to,7,E30000284,99,0.0279
E30000170,2013,Sale,to,8,E30000231,93,0.0262
E30000170,2013,Sale,to,9,E30000163,91,0.0257
E30000170,2013,Sale,to,10,W22000026,89,0.0251
E30000171,2013,Sale,from,1,E30000255,1050,0.1929
E30000171,2013,Sale,from,2,E30000239,813,0.1494
E30000171,2013,Sale,from,3,E30000170,270,0.0496
E30000171,2013,Sale,from,4,E30000076,261,0.048
E30000171,2013,Sale,from,5,E30000234,170,0.0312
E30000171,2013,Sale,from,6,E30000233,148,0.0272
E30000171,2013,Sale,from,7,E30000289,128,0.0235
E30000171,2013,Sale,from,8,E30000284,127,0.0233
E30000171,2013,Sale,from,9,E30000029,125,0.023
E30000171,2013,Sale,from,10,E30000163,96,0.0176
E30000171,2013,Sale,to,1,E30000255,912,0.1882
E30000171,2013,Sale,to,2,E30000234,471,0.0972
E30000171,2013,Sale,to,3,E30000239,349,0.072
E30000171,2013,Sale,to,4,E30000163,303,0.0625
E30000171,2013,Sale,to,5,E30000076,164,0.0338
E30000171,2013,Sale,to,6,E30000233,162,0.0334
E30000171,2013,Sale,to,7,E30000170,155,0.032
E30000171,2013,Sale,to,8,E30000284,112,0.0231
E30000171,2013,Sale,to,9,K01000011,83,0.0171
E30000171,2013,Sale,to,10,E30000029,70,0.0144
E30000173,2013,Sale,from,1,E30000245,1400,0.3006
E30000173,2013,Sale,from,2,E30000203,261,0.056
E30000173,2013,Sale,from,3,E30000214,160,0.0343
E30000173,2013,Sale,from,4,E30000234,150,0.0322
E30000173,2013,Sale,from,5,S22000063,131,0.0281
E30000173,2013,Sale,from,6,E30000275,99,0.0213
E30000173,2013,Sale,from,7,E30000186,91,0.0195
E30000173,2013,Sale,from,8,S22000059,91,0.0195
E30000173,2013,Sale,from,9,S22000068,89,0.0191
E30000173,2013,Sale,from,10,E30000239,83,0.0178
E30000173,2013,Sale,to,1,E30000245,1288,0.4204
E30000173,2013,Sale,to,2,E30000203,221,0.0721
E30000173,2013,Sale,to,3,S22000063,119,0.0388
E30000173,2013,Sale,to,4,E30000214,90,0.0294
E30000173,2013,Sale,to,5,E30000163,84,0.0274
E30000173,2013,Sale,to,6,E30000234,62,0.0202
E30000173,2013,Sale,to,7,E30000093,53,0.0173
E30000173,2013,Sale,to,8,E30000229,49,0.016
E30000173,2013,Sale,to,9,S22000059,49,0.016
E30000173,2013,Sale,to,10,E30000275,38,0.0124
E30000174,2013,Sale,from,1,E30000264,274,0.2069
E30000174,2013,Sale,from,2,E30000124,161,0.1216
E30000174,2013,Sale,from,3,E30000230,83,0.0627
E30000174,2013,Sale,from,4,E30000231,73,0.0551
E30000174,2013,Sale,from,5,E30000225,70,0.0529
E30000174,2013,Sale,from,6,E30000234,56,0.0423
E30000174,2013,Sale,from,7,E30000237,36,0.0272
E30000174,2013,Sale,from,8,E30000287,28,0.0211
E30000174,2013,Sale,from,9,E30000291,23,0.0174
E30000174,2013,Sale,from,10,E30000135,23,0.0174
E30000174,2013,Sale,to,1,E30000264,174,0.1814
E30000174,2013,Sale,to,2,E30000231,125,0.1303
E30000174,2013,Sale,to,3,E30000124,120,0.1251
E30000174,2013,Sale,to,4,E30000293,67,0.0699
E30000174,2013,Sale,to,5,E30000234,64,0.0667
E30000174,2013,Sale,to,6,E30000108,45,0.0469
E30000174,2013,Sale,to,7,E30000054,24,0.025
E30000174,2013,Sale,to,8,E30000287,15,0.0156
E30000174,2013,Sale,to,9,E30000248,15,0.0156
E30000174,2013,Sale,to,10,E30000237,14,0.0146
E30000175,2013,Sale,from,1,E30000046,2854,0.181
E30000175,2013,Sale,from,2,E30000234,1940,0.123
E30000175,2013,Sale,from,3,E30000267,1802,0.1143
E30000175,2013,Sale,from,4,E30000266,911,0.0578
E30000175,2013,Sale,from,5,E30000212,746,0.0473
E30000175,2013,Sale,from,6,E30000280,589,0.0374
E30000175,2013,Sale,from,7,E30000250,536,0.034
E30000175,2013,Sale,from,8,E30000237,376,0.0238
E30000175,2013,Sale,from,9,E30000196,284,0.018
E30000175,2013,Sale,from,10,E30000293,255,0.0162
E30000175,2013,Sale,to,1,E30000046,2019,0.2994
E30000175,2013,Sale,to,2,E30000267,1077,0.1597
E30000175,2013,Sale,to,3,E30000234,396,0.0587
E30000175,2013,Sale,to,4,E30000280,244,0.0362
E30000175,2013,Sale,to,5,E30000257,210,0.0311
E30000175,2013,Sale,to,6,E30000293,168,0.0249
E30000175,2013,Sale,to,7,E30000254,138,0.0205
E30000175,2013,Sale,to,8,E30000070,127,0.0188
E30000175,2013,Sale,to,9,E30000266,122,0.0181
E30000175,2013,Sale,to,10,E30000206,118,0.0175
E30000179,2013,Sale,from,1,E30000234,3692,0.3495
E30000179,2013,Sale,from,2,E30000196,1507,0.1427
E30000179,2013,Sale,from,3,E30000204,781,0.0739
E30000179,2013,Sale,from,4,E30000292,681,0.0645
E30000179,2013,Sale,from,5,E30000266,641,0.0607
E30000179,2013,Sale,from,6,E30000212,194,0.0184
E30000179,2013,Sale,from,7,E30000191,193,0.0183
E30000179,2013,Sale,from,8,E30000281,171,0.0162
E30000179,2013,Sale,from,9,E30000237,137,0.013
E30000179,2013,Sale,from,10,E30000250,131,0.0124
E30000179,2013,Sale,to,1,E30000292,2201,0.2552
E30000179,2013,Sale,to,2,E30000204,1747,0.2026
E30000179,2013,Sale,to,3,E30000196,1215,0.1409
E30000179,2013,Sale,to,4,E30000234,1141,0.1323
E30000179,2013,Sale,to,5,E30000061,260,0.0301
E30000179,2013,Sale,to,6,E30000175,196,0.0227
E30000179,2013,Sale,to,7,E30000191,191,0.0221
E30000179,2013,Sale,to,8,E30000257,97,0.0112
E30000179,2013,Sale,to,9,E30000267,92,0.0107
E30000179,2013,Sale,to,10,E30000266,79,0.0092
E30000180,2013,Sale,from,1,E30000285,1179,0.1244
E30000180,2013,Sale,from,2,E30000165,1078,0.1138
E30000180,2013,Sale,from,3,E30000280,850,0.0897
E30000180,2013,Sale,from,4,E30000234,797,0.0841
E30000180,2013,Sale,from,5,E30000293,600,0.0633
E30000180,2013,Sale,from,6,E30000209,526,0.0555
E30000180,2013,Sale,from,7,E30000276,247,0.0261
E30000180,2013,Sale,from,8,K01000013,232,0.0245
E30000180,2013,Sale,from,9,E30000266,227,0.024
E30000180,2013,Sale,from,10,E30000206,191,0.0202
E30000180,2013,Sale,to,1,E30000285,1945,0.1788
E30000180,2013,Sale,to,2,E30000165,1206,0.1108
E30000180,2013,Sale,to,3,E30000209,879,0.0808
E30000180,2013,Sale,to,4,E30000234,774,0.0711
E30000180,2013,Sale,to,5,E30000293,655,0.0602
E30000180,2013,Sale,to,6,E30000280,503,0.0462
E30000180,2013,Sale,to,7,K01000013,488,0.0449
E30000180,2013,Sale,to,8,E30000257,459,0.0422
E30000180,2013,Sale,to,9,E30000206,247,0.0227
E30000180,2013,Sale,to,10,W22000024,239,0.022
E30000182,2013,Sale,from,1,E30000170,455,0.1882
E30000182,2013,Sale,from,2,E30000239,294,0.1216
E30000182,2013,Sale,from,3,E30000018,162,0.067
E30000182,2013,Sale,from,4,E30000234,153,0.0633
E30000182,2013,Sale,from,5,E30000255,94,0.0389
E30000182,2013,Sale,from,6,E30000214,94,0.0389
E30000182,2013,Sale,from,7,E30000229,80,0.0331
E30000182,2013,Sale,from,8,E30000076,57,0.0236
E30000182,2013,Sale,from,9,E30000220,55,0.0228
E30000182,2013,Sale,from,10,E30000171,52,0.0215
E30000182,2013,Sale,to,1,E30000170,477,0.2429
E30000182,2013,Sale,to,2,E30000239,299,0.1522
E30000182,2013,Sale,to,3,E30000203,113,0.0575
E30000182,2013,Sale,to,4,E30000255,81,0.0412
E30000182,2013,Sale,to,5,E30000214,75,0.0382
E30000182,2013,Sale,to,6,K01000010,72,0.0367
E30000182,2013,Sale,to,7,E30000171,67,0.0341
E30000182,2013,Sale,to,8,E30000018,66,0.0336
E30000182,2013,Sale,to,9,E30000163,44,0.0224
E30000182,2013,Sale,to,10,E30000262,43,0.0219
E30000183,2013,Sale,from,1,E30000200,1120,0.2762
E30000183,2013,Sale,from,2,E30000230,498,0.1228
E30000183,2013,Sale,from,3,E30000169,418,0.1031
E30000183,2013,Sale,from,4,E30000288,385,0.0949
E30000183,2013,Sale,from,5,E30000249,230,0.0567
E30000183,2013,Sale,from,6,E30000273,177,0.0436
E30000183,2013,Sale,from,7,E30000271,81,0.02
E30000183,2013,Sale,from,8,E30000234,78,0.0192
E30000183,2013,Sale,from,9,E30000247,56,0.0138
E30000183,2013,Sale,from,10,E30000262,54,0.0133
E30000183,2013,Sale,to,1,E30000200,906,0.1783
E30000183,2013,Sale,to,2,E30000230,498,0.098
E30000183,2013,Sale,to,3,E30000288,284,0.0559
E30000183,2013,Sale,to,4,E30000273,280,0.0551
E30000183,2013,Sale,to,5,E30000231,257,0.0506
E30000183,2013,Sale,to,6,E30000169,186,0.0366
E30000183,2013,Sale,to,7,E30000249,172,0.0339
E30000183,2013,Sale,to,8,E30000291,165,0.0325
E30000183,2013,Sale,to,9,E30000257,133,0.0262
E30000183,2013,Sale,to,10,E30000196,120,0.0236
E30000184,2013,Sale,from,1,E30000186,1391,0.2717
E30000184,2013,Sale,from,2,E30000222,714,0.1395
E30000184,2013,Sale,from,3,E30000234,500,0.0977
E30000184,2013,Sale,from,4,E30000135,204,0.0398
E30000184,2013,Sale,from,5,E30000188,168,0.0328
E30000184,2013,Sale,from,6,E30000248,163,0.0318
E30000184,2013,Sale,from,7,E30000224,142,0.0277
E30000184,2013,Sale,from,8,E30000225,142,0.0277
E30000184,2013,Sale,from,9,E30000264,114,0.0223
E30000184,2013,Sale,from,10,E30000237,80,0.0156
E30000184,2013,Sale,to,1,E30000222,902,0.2021
E30000184,2013,Sale,to,2,E30000186,706,0.1582
E30000184,2013,Sale,to,3,E30000234,244,0.0547
E30000184,2013,Sale,to,4,E30000135,234,0.0524
E30000184,2013,Sale,to,5,E30000248,219,0.0491
E30000184,2013,Sale,to,6,E30000225,192,0.043
E30000184,2013,Sale,to,7,E30000198,131,0.0294
E30000184,2013,Sale,to,8,E30000188,111,0.0249
E30000184,2013,Sale,to,9,E30000293,109,0.0244
E30000184,2013,Sale,to,10,E30000168,97,0.0217
E30000186,2013,Sale,from,1,E30000234,7017,0.4369
E30000186,2013,Sale,from,2,E30000272,1121,0.0698
E30000186,2013,Sale,from,3,E30000221,931,0.058
E30000186,2013,Sale,from,4,E30000188,784,0.0488
E30000186,2013,Sale,from,5,E30000184,706,0.044
E30000186,2013,Sale,from,6,E30000237,682,0.0425
E30000186,2013,Sale,from,7,E30000266,291,0.0181
E30000186,2013,Sale,from,8,E30000222,245,0.0153
E30000186,2013,Sale,from,9,E30000287,234,0.0146
E30000186,2013,Sale,from,10,E30000225,199,0.0124
E30000186,2013,Sale,to,1,E30000234,3443,0.201
E30000186,2013,Sale,to,2,E30000184,1391,0.0812
E30000186,2013,Sale,to,3,E30000221,1067,0.0623
E30000186,2013,Sale,to,4,E30000188,982,0.0573
E30000186,2013,Sale,to,5,E30000272,843,0.0492
E30000186,2013,Sale,to,6,E30000222,726,0.0424
E30000186,2013,Sale,to,7,E30000237,594,0.0347
E30000186,2013,Sale,to,8,E30000225,496,0.029
E30000186,2013,Sale,to,9,E30000257,399,0.0233
E30000186,2013,Sale,to,10,E30000198,392,0.0229
E30000187,2013,Sale,from,1,E30000234,1440,0.2792
E30000187,2013,Sale,from,2,E30000241,742,0.1439
E30000187,2013,Sale,from,3,E30000242,737,0.1429
E30000187,2013,Sale,from,4,E30000160,292,0.0566
E30000187,2013,Sale,from,5,E30000208,191,0.037
E30000187,2013,Sale,from,6,E30000196,181,0.0351
E30000187,2013,Sale,from,7,E30000281,178,0.0345
E30000187,2013,Sale,from,8,E30000266,147,0.0285
E30000187,2013,Sale,from,9,E30000250,80,0.0155
E30000187,2013,Sale,from,10,E30000212,75,0.0145
E30000187,2013,Sale,to,1,E30000241,834,0.2696
E30000187,2013,Sale,to,2,E30000242,524,0.1694
E30000187,2013,Sale,to,3,E30000234,428,0.1384
E30000187,2013,Sale,to,4,E30000160,182,0.0588
E30000187,2013,Sale,to,5,E30000208,163,0.0527
E30000187,2013,Sale,to,6,E30000266,60,0.0194
E30000187,2013,Sale,to,7,E30000281,48,0.0155
E30000187,2013,Sale,to,8,E30000206,46,0.0149
E30000187,2013,Sale,to,9,E30000222,41,0.0133
E30000187,2013,Sale,to,10,E30000204,36,0.0116
E30000188,2013,Sale,from,1,E30000234,5337,0.4846
E30000188,2013,Sale,from,2,E30000268,1858,0.1687
E30000188,2013,Sale,from,3,E30000186,982,0.0892
E30000188,2013,Sale,from,4,E30000193,603,0.0547
E30000188,2013,Sale,from,5,E30000222,391,0.0355
E30000188,2013,Sale,from,6,E30000192,187,0.017
E30000188,2013,Sale,from,7,E30000184,111,0.0101
E30000188,2013,Sale,from,8,E30000266,97,0.0088
E30000188,2013,Sale,from,9,E30000167,92,0.0084
E30000188,2013,Sale,from,10,E30000237,70,0.0064
E30000188,2013,Sale,to,1,E30000234,2532,0.188
E30000188,2013,Sale,to,2,E30000268,1931,0.1434
E30000188,2013,Sale,to,3,E30000193,1578,0.1172
E30000188,2013,Sale,to,4,E30000222,1174,0.0872
E30000188,2013,Sale,to,5,E30000186,784,0.0582
E30000188,2013,Sale,to,6,E30000192,594,0.0441
E30000188,2013,Sale,to,7,E30000257,261,0.0194
E30000188,2013,Sale,to,8,E30000248,218,0.0162
E30000188,2013,Sale,to,9,E30000198,211,0.0157
E30000188,2013,Sale,to,10,E30000225,177,0.0131
E30000189,2013,Sale,from,1,E30000209,819,0.2263
E30000189,2013,Sale,from,2,E30000276,359,0.0992
E30000189,2013,Sale,from,3,E30000234,254,0.0702
E30000189,2013,Sale,from,4,E30000280,221,0.0611
E30000189,2013,Sale,from,5,E30000250,206,0.0569
E30000189,2013,Sale,from,6,E30000205,126,0.0348
E30000189,2013,Sale,from,7,K01000005,113,0.0312
E30000189,2013,Sale,from,8,E30000289,100,0.0276
E30000189,2013,Sale,from,9,E30000266,93,0.0257
E30000189,2013,Sale,from,10,E30000169,83,0.0229
E30000189,2013,Sale,to,1,E30000209,1080,0.3176
E30000189,2013,Sale,to,2,E30000276,312,0.0917
E30000189,2013,Sale,to,3,E30000205,193,0.0567
E30000189,2013,Sale,to,4,E30000234,163,0.0479
E30000189,2013,Sale,to,5,E30000180,138,0.0406
E30000189,2013,Sale,to,6,E30000257,127,0.0373
E30000189,2013,Sale,to,7,E30000250,126,0.037
E30000189,2013,Sale,to,8,K01000005,116,0.0341
E30000189,2013,Sale,to,9,E30000206,85,0.025
E30000189,2013,Sale,to,10,E30000289,62,0.0182
E30000190,2013,Sale,from,1,E30000261,949,0.3067
E30000190,2013,Sale,from,2,E30000200,435,0.1406
E30000190,2013,Sale,from,3,E30000240,335,0.1083
E30000190,2013,Sale,from,4,E30000249,133,0.043
E30000190,2013,Sale,from,5,E30000239,104,0.0336
E30000190,2013,Sale,from,6,E30000291,103,0.0333
E30000190,2013,Sale,from,7,E30000230,59,0.0191
E30000190,2013,Sale,from,8,E30000231,56,0.0181
E30000190,2013,Sale,from,9,E30000234,55,0.0178
E30000190,2013,Sale,from,10,E30000169,50,0.0162
E30000190,2013,Sale,to,1,E30000261,596,0.2382
E30000190,2013,Sale,to,2,E30000200,361,0.1443
E30000190,2013,Sale,to,3,E30000240,244,0.0975
E30000190,2013,Sale,to,4,E30000291,110,0.044
E30000190,2013,Sale,to,5,E30000239,90,0.036
E30000190,2013,Sale,to,6,E30000249,89,0.0356
E30000190,2013,Sale,to,7,E30000231,73,0.0292
E30000190,2013,Sale,to,8,E30000234,64,0.0256
E30000190,2013,Sale,to,9,E30000214,56,0.0224
E30000190,2013,Sale,to,10,E30000264,46,0.0184
E30000191,2013,Sale,from,1,E30000234,1358,0.1386
E30000191,2013,Sale,from,2,E30000196,1347,0.1375
E30000191,2013,Sale,from,3,E30000254,1145,0.1169
E30000191,2013,Sale,from,4,E30000292,795,0.0811
E30000191,2013,Sale,from,5,E30000212,794,0.081
E30000191,2013,Sale,from,6,E30000266,783,0.0799
E30000191,2013,Sale,from,7,E30000267,334,0.0341
E30000191,2013,Sale,from,8,E30000276,213,0.0217
E30000191,2013,Sale,from,9,E30000179,191,0.0195
E30000191,2013,Sale,from,10,E30000204,162,0.0165
E30000191,2013,Sale,to,1,E30000254,1013,0.1533
E30000191,2013,Sale,to,2,E30000234,564,0.0854
E30000191,2013,Sale,to,3,E30000292,433,0.0655
E30000191,2013,Sale,to,4,E30000196,389,0.0589
E30000191,2013,Sale,to,5,E30000257,269,0.0407
E30000191,2013,Sale,to,6,E30000267,229,0.0347
E30000191,2013,Sale,to,7,E30000212,210,0.0318
E30000191,2013,Sale,to,8,E30000179,193,0.0292
E30000191,2013,Sale,to,9,E30000046,150,0.0227
E30000191,2013,Sale,to,10,E30000216,146,0.0221
E30000192,2013,Sale,from,1,E30000234,1933,0.3305
E30000192,2013,Sale,from,2,E30000193,777,0.1329
E30000192,2013,Sale,from,3,E30000188,594,0.1016
E30000192,2013,Sale,from,4,E30000222,470,0.0804
E30000192,2013,Sale,from,5,E30000268,329,0.0563
E30000192,2013,Sale,from,6,E30000186,249,0.0426
E30000192,2013,Sale,from,7,E30000272,106,0.0181
E30000192,2013,Sale,from,8,E30000266,78,0.0133
E30000192,2013,Sale,from,9,E30000237,71,0.0121
E30000192,2013,Sale,from,10,E30000210,63,0.0108
E30000192,2013,Sale,to,1,E30000193,821,0.2739
E30000192,2013,Sale,to,2,E30000222,462,0.1542
E30000192,2013,Sale,to,3,E30000234,291,0.0971
E30000192,2013,Sale,to,4,E30000188,187,0.0624
E30000192,2013,Sale,to,5,E30000268,106,0.0354
E30000192,2013,Sale,to,6,E30000257,82,0.0274
E30000192,2013,Sale,to,7,E30000266,77,0.0257
E30000192,2013,Sale,to,8,E30000242,48,0.016
E30000192,2013,Sale,to,9,E30000248,48,0.016
E30000192,2013,Sale,to,10,E30000186,45,0.015
E30000193,2013,Sale,from,1,E30000188,1578,0.273
E30000193,2013,Sale,from,2,E30000234,1332,0.2304
E30000193,2013,Sale,from,3,E30000192,821,0.142
E30000193,2013,Sale,from,4,E30000222,531,0.0919
E30000193,2013,Sale,from,5,E30000268,255,0.0441
E30000193,2013,Sale,from,6,E30000186,130,0.0225
E30000193,2013,Sale,from,7,E30000184,78,0.0135
E30000193,2013,Sale,from,8,E30000266,77,0.0133
E30000193,2013,Sale,from,9,E30000167,68,0.0118
E30000193,2013,Sale,from,10,E30000210,61,0.0106
E30000193,2013,Sale,to,1,E30000192,777,0.1564
E30000193,2013,Sale,to,2,E30000222,675,0.1359
E30000193,2013,Sale,to,3,E30000188,603,0.1214
E30000193,2013,Sale,to,4,E30000234,562,0.1131
E30000193,2013,Sale,to,5,E30000186,143,0.0288
E30000193,2013,Sale,to,6,E30000268,130,0.0262
E30000193,2013,Sale,to,7,E30000262,119,0.024
E30000193,2013,Sale,to,8,E30000248,108,0.0217
E30000193,2013,Sale,to,9,E30000242,87,0.0175
E30000193,2013,Sale,to,10,E30000216,78,0.0157
E30000195,2013,Sale,from,1,E30000228,1928,0.2436
E30000195,2013,Sale,from,2,E30000169,1722,0.2176
E30000195,2013,Sale,from,3,E30000230,791,0.0999
E30000195,2013,Sale,from,4,E30000234,494,0.0624
E30000195,2013,Sale,from,5,E30000247,300,0.0379
E30000195,2013,Sale,from,6,E30000266,233,0.0294
E30000195,2013,Sale,from,7,E30000250,161,0.0203
E30000195,2013,Sale,from,8,E30000212,143,0.0181
E30000195,2013,Sale,from,9,E30000237,112,0.0142
E30000195,2013,Sale,from,10,E30000202,103,0.013
E30000195,2013,Sale,to,1,E30000169,1977,0.1601
E30000195,2013,Sale,to,2,E30000228,1776,0.1438
E30000195,2013,Sale,to,3,E30000230,1363,0.1103
E30000195,2013,Sale,to,4,E30000234,814,0.0659
E30000195,2013,Sale,to,5,E30000266,397,0.0321
E30000195,2013,Sale,to,6,E30000247,320,0.0259
E30000195,2013,Sale,to,7,E30000175,234,0.0189
E30000195,2013,Sale,to,8,E30000257,232,0.0188
E30000195,2013,Sale,to,9,E30000239,219,0.0177
E30000195,2013,Sale,to,10,E30000218,154,0.0125
E30000196,2013,Sale,from,1,E30000234,8952,0.4816
E30000196,2013,Sale,from,2,E30000266,2027,0.1091
E30000196,2013,Sale,from,3,E30000179,1215,0.0654
E30000196,2013,Sale,from,4,E30000212,989,0.0532
E30000196,2013,Sale,from,5,E30000204,801,0.0431
E30000196,2013,Sale,from,6,E30000292,511,0.0275
E30000196,2013,Sale,from,7,E30000191,389,0.0209
E30000196,2013,Sale,from,8,E30000281,251,0.0135
E30000196,2013,Sale,from,9,E30000242,225,0.0121
E30000196,2013,Sale,from,10,E30000254,177,0.0095
E30000196,2013,Sale,to,1,E30000234,5686,0.2396
E30000196,2013,Sale,to,2,E30000204,1598,0.0673
E30000196,2013,Sale,to,3,E30000179,1507,0.0635
E30000196,2013,Sale,to,4,E30000191,1347,0.0568
E30000196,2013,Sale,to,5,E30000292,1101,0.0464
E30000196,2013,Sale,to,6,E30000212,1027,0.0433
E30000196,2013,Sale,to,7,E30000266,989,0.0417
E30000196,2013,Sale,to,8,E30000257,647,0.0273
E30000196,2013,Sale,to,9,E30000281,544,0.0229
E30000196,2013,Sale,to,10,E30000206,426,0.018
E30000197,2013,Sale,from,1,E30000239,2882,0.3607
E30000197,2013,Sale,from,2,K01000011,928,0.1161
E30000197,2013,Sale,from,3,E30000273,725,0.0907
E30000197,2013,Sale,from,4,E30000284,478,0.0598
E30000197,2013,Sale,from,5,E30000262,228,0.0285
E30000197,2013,Sale,from,6,E30000234,192,0.024
E30000197,2013,Sale,from,7,E30000169,113,0.0141
E30000197,2013,Sale,from,8,E30000163,109,0.0136
E30000197,2013,Sale,from,9,E30000233,103,0.0129
E30000197,2013,Sale,from,10,E30000271,97,0.0121
E30000197,2013,Sale,to,1,E30000239,2379,0.2556
E30000197,2013,Sale,to,2,E30000273,1290,0.1386
E30000197,2013,Sale,to,3,K01000011,927,0.0996
E30000197,2013,Sale,to,4,W22000022,416,0.0447
E30000197,2013,Sale,to,5,E30000234,356,0.0383
E30000197,2013,Sale,to,6,E30000284,306,0.0329
E30000197,2013,Sale,to,7,E30000257,222,0.0239
E30000197,2013,Sale,to,8,E30000262,195,0.021
E30000197,2013,Sale,to,9,E30000200,155,0.0167
E30000197,2013,Sale,to,10,W22000026,134,0.0144
E30000198,2013,Sale,from,1,E30000248,1373,0.18
E30000198,2013,Sale,from,2,E30000234,599,0.0785
E30000198,2013,Sale,from,3,E30000225,444,0.0582
E30000198,2013,Sale,from,4,E30000186,392,0.0514
E30000198,2013,Sale,from,5,E30000135,378,0.0496
E30000198,2013,Sale,from,6,E30000230,282,0.037
E30000198,2013,Sale,from,7,E30000237,259,0.034
E30000198,2013,Sale,from,8,E30000222,216,0.0283
E30000198,2013,Sale,from,9,E30000188,211,0.0277
E30000198,2013,Sale,from,10,E30000210,145,0.019
E30000198,2013,Sale,to,1,E30000248,1272,0.324
E30000198,2013,Sale,to,2,E30000234,302,0.0769
E30000198,2013,Sale,to,3,E30000225,236,0.0601
E30000198,2013,Sale,to,4,E30000135,234,0.0596
E30000198,2013,Sale,to,5,E30000222,223,0.0568
E30000198,2013,Sale,to,6,E30000257,158,0.0402
